,Sujetos,lematizado,texto_crudo,coherencia_evolucion,coherencia_evolucion_normalizada
22,23.0,2022 idea cuándo 2023 año pasado creer cuatrimestre cursar física teórico 3 terminar dejar labo 6 7 parecer física teórico 3 primero día acuerdo seguro acuerdo vivir él decir ok sino poder reconstruir imaginar deber haber ser seguro día primero vez entrar pabellón nuevo si bien venir cursar 2021 todavía pabellón nuevo cursado acá así primero vez venir pabellón nuevo día acuerdo acuerdo cursar compañero molesto odioso clase tedioso aparte gustar materia acuerdo físico teórico 3 primero día pabellón 2 aula pabellón 2 así cero infinito pabellón 2 clase eterno terminar 10 noche dar acuerdo,"2022, no tengo ni idea de cuándo fue eso, estamos en 2023, o sea, este es el año pasado creo que yo ese cuatrimestre cursé Física Teórica 3, que la terminé dejando y Labo 6 y 7. O sea, me parece que fue Física Teórica 3 el primer día o sea, lo que me acuerdo seguro, no es tanto lo que me acuerdo de vivirlo, de decir ok, estoy en esto, sino más lo que puedo reconstruir de lo que me imagino que debería haber sido. O sea, seguro que ese día fue la primera vez que entré al pabellón nuevo porque yo si bien vine a cursar antes, en 2021, no estaba todavía el pabellón nuevo y no había cursado acá, así que esa fue la primera vez que vine al pabellón nuevo. Pero de ese día no me acuerdo nada, o sea, sí me acuerdo que en esa cursada tuve muchos compañeros muy molestos y fue muy odiosa y fue una clase muy tediosa aparte no me gusta esa materia, ya no me acuerdo. No, Física Teórica 3 los primeros días fueron en el pabellón 2, en el aula del pabellón 2 así que no es que estaba en el cero más infinito, en el pabellón 2. Y sí, fue una clase eterna que terminaba a las 10 de la noche y que no daba más, eso me acuerdo pero no, más que eso.
",[0.65402223 0.67855333 0.66892429 0.67759278 0.65468407],"[1.0424716968031977, 1.0815727785169893, 1.0662246801715043, 1.080041730135547, 1.0435266264516898]"
23,24.0,primero día cursar presencial post pandemia después pandemia costar bastante concentrar yo cursar presencial acostumbrado poner dos entonces prestar atención bastante difícil primero cuatrimestre cursar primero 2022 cuatrimestre costar acordar yo cursar mecánico clásico jtp nacho perito cursar cero infinito primero día cursar acuerdo cursar lunes entonces primero materia venir recursar cuatrimestre anterior pandemia frustrado cerca aprobar el cursar difícil recordar temor arrancar cuatrimestre además acuerdo ir cursar barbijo raro compañero querer poner entonces principio decir poner querer dar todo discusión si ir poner hecho poner cuatrimestre bastante sensible momento todavía bastante caso cacofonía tose tiempo gente toser aula aula re impresionar saber si acuerdo específico,"Primer día de cursada presencial post pandemia. Después de la pandemia a mí me costó bastante concentrarme en la cursa presencial. Estaba muy acostumbrada a poner todo por dos, entonces prestar atención fue bastante difícil. El primer cuatrimestre, que yo cursé, fue el primero de 2022. Ese cuatrimestre me cuesta un poco acordarme, pero cursé Mecánica Clásica también. El JTP era Nacho Perito, cursábamos en el cero más infinito. Ese fue el primer día de cursada, me acuerdo porque se cursaba los lunes. Entonces ese fue el primero. Era una materia que yo ya venía recursando del cuatrimestre anterior de la pandemia y estaba muy frustrada porque había estado muy cerca de aprobarla. Y la cursada esa era más difícil, o sea que lo recuerdo como con temor de arrancar ese cuatrimestre. Además me acuerdo que teníamos que ir a cursar con barbijos, lo cual era muy raro y tenía un compañero que no se lo quería poner. Entonces, ya desde el principio le decían que se lo pusiera y él no quería y se dio toda una discusión de si se lo iba a poner o no. Y de hecho no se lo puso durante todo el cuatrimestre, que era bastante sensible en ese momento. Todavía había bastantes casos y era una cacofonía de toses, todo el tiempo gente tosiendo en el aula y en el aula y a mí me re impresionaba. Y no sé si me acuerdo de algo más específico. 
","[0.59857166 0.55332949 0.54256114 0.56056532 0.55025792 0.517192
 0.49910878 0.5074745  0.49832558 0.45584397 0.43681822 0.39797663
 0.24428891 0.13752589]","[0.9813345152630384, 0.9071617642499028, 0.8895074898194144, 0.9190246276703936, 0.902126041820845, 0.8479157835299413, 0.818269068327606, 0.8319843267925093, 0.8169850387921459, 0.7473381162074166, 0.7161461573294452, 0.6524669055260344, 0.40050197939912435, 0.225468239552642]"
24,25.0,ir bastante tiempo pasar acuerdo primero ida vuelta facu presencial viaje tomar yo tren todo gente barbijo acá facu acuerdo encontrar yo gente si equivocar cálculo materia cursar amigo cursar mismo ver facu vuelta todo gente barbijo medio sentado separado medio alegre volver facultad poder ver todo gente interactuar internet tiempo,"Y en esto ya va bastante tiempo desde que pasó, me acuerdo de la primera ida de vuelta a la facu presencial. Del viaje, de tomarme el tren, toda la gente con barbijo, y acá en la facu también. Me acuerdo de encontrarme a la gente, si no me equivocó fue Cálculo la materia que tenía que cursar y tenía algunos amigos que cursaban lo mismo. Y nada, eso, ver la facu de vuelta con toda la gente, con barbijo y medio sentados separados. Como medio alegre de estar volviendo a la facultad y poder ver a toda la gente que había estado interactuando por internet mucho tiempo.
",[0.6420279  0.68351253 0.67960235 0.5352298 ],"[1.022867075861962, 1.0889596262019976, 1.0827300087357499, 0.8527183054538996]"
25,26.0,primero día cursar presencial post pandemia aquí argentino recordar clase silvio goyán entonces saber fabricante tapaboco conicet entonces buen enterar clase feliz volver clase hacer rato clase presencial colombio dictar clase virtual aquí volver recibir clase presencial aparte estrenar salón cero mas infinito colombio salón parecido cero mas infinito colombio utilizar tablero acrílico tiza entonces primero clase tablero tiza tal vez decir grabación pasado recuerdo entender explicar laura explicar silvia así buen después clase magistral silvia luego lauro repasar concepto explicar ejercicio luego poner averiguar quién silvia ¡ wash dictar clase alguien ¡wash recordar parecer extenso clase 9 mañana 5 tarde solo vez semana así buen miércoles clase recordar físicamente parecer impactante look silvio todo energía dectar clase sentado dectar clase mover él hablar técnicamente coloquialmente si putear putear raro colombia acostumbrado ser formal entonces raro raro hecho llamar profesor nombre doctora goyán doctora capilouto," En el primer día de cursada presencial post pandemia, yo ya estaba aquí en Argentina y recuerdo que la clase fue con Silvia Goyanes. En ese entonces, yo no sabía que ella fue la fabricante de los tapabocas del Conicet. Entonces, bueno, me enteré en esa clase. Estaba feliz en volver a clase, que hace rato no tenía clases presenciales. En Colombia estaba dictando clases virtuales y aquí volví a recibir clases presenciales. Aparte, estábamos estrenando los salones del Cero mas Infinito y en Colombia los salones no son ni parecidos al del cero mas Infinito. Sobre todo porque en Colombia utilizamos tablero acrílico y no de tiza. Entonces era mi primera clase con tablero a tiza. Tal vez eso no lo dije en la grabación pasada. También recuerdo que le entendía más lo que explicaba Laura que lo que explicaba Silvia. Así que era muy bueno que después de la clase magistral de Silvia, luego Laura repasara conceptos y explicara los ejercicios. Luego me puse a averiguar quién era Silvia y fue como ¡Wash! me está dictando clase alguien. ¡Wash! Y no, nada más. Recuerdo que me parecía muy extensa la clase porque era de 9 de la mañana a 5 de la tarde. Pero era una sola vez a la semana así que fue muy bueno. Era los miércoles esa clase. Recuerdo que físicamente me parecía muy impactante el look de Silvia. Y toda la energía porque ella no dicta la clase sentada, ella dicta la clase moviéndose una para la otra. Y habla muy técnicamente pero también muy coloquialmente y si tiene que putear, putea. Que eso es raro porque en Colombia estamos acostumbrados a ser muy formales. Entonces es raro. Para mí es raro de hecho llamar a un profesor por su nombre y no por Doctora Goyanes o Doctora Capilouto.
","[0.5271945  0.50069222 0.46611497 0.46064459 0.4948158  0.48729612
 0.47858917 0.50756613 0.50072617 0.50412383 0.48835286 0.46050786
 0.47977491 0.48125007 0.57159518 0.49468824 0.52687584 0.53452061
 0.48169595 0.52371523 0.47743306 0.42061764 0.45799267]","[0.8731037291972497, 0.8292124561722131, 0.7719479506982581, 0.762888285704289, 0.819480329562598, 0.8070267355706274, 0.7926068889600291, 0.8405965544288276, 0.8292686797508894, 0.8348956589543979, 0.8087768348743944, 0.7626618393494147, 0.7945706279549722, 0.7970136760328005, 0.9466371114405862, 0.8192690723495981, 0.8725759863923396, 0.8852367277340689, 0.7977521196048586, 0.8673415939109101, 0.7906922034136188, 0.6965983704993417, 0.7584963617856444]"
26,27.0,primero día cursar presencial post pandemia materia profesor pelear pablo mininni pelear presencial menos poder buen notar quedar así presencial aula ferman física teórico 1 electromagnetismo acuerdo tema dar acuerdo pablo chaleco siempre chaleco acuerdo acuerdo tarde acuerdo horario creer 2 tarde medio feo acuerdo tema nadie conocido acuerdo ah si nadie conocido solo majo conocido empezar llevar único conocer fucking materia acuerdo práctico acuerdo día re trascendental,"El primer día de cursada presencial post pandemia fue una materia que un profesor peleó mucho, Pablo Mininni, peleó mucho para que sea presencial por lo menos como se pueda. Y bueno me noté y quedé. Así que fui presencial, fue en el aula Ferman, fue Física Teórica 1, electromagnetismo, no me acuerdo nada de los temas que se dieron. Me acuerdo que Pablo estaba con un chaleco porque siempre estaba con un chaleco y no me acuerdo nada. Me acuerdo que era la tarde, no me acuerdo, el horario creo que era las 2 de la tarde, era medio feo. No, no me acuerdo los temas, no había nadie conocido me acuerdo. Ah si no había nadie conocido, solo, ¿quien era?... Majo estaba conocida y por eso nos empezamos a llevar porque éramos los únicos que nos conocíamos esa fucking materia. Y no, no me acuerdo nada más, en las prácticas no me acuerdo nada, ese día fue re poco trascendental, nada de nada. 
","[0.48008149 0.51141632 0.52623026 0.45709732 0.50590123 0.45344798
 0.5652198  0.50995541]","[0.7616636273025282, 0.8113772634722914, 0.8348800223372392, 0.7251985408181576, 0.8026274117890936, 0.7194087569716282, 0.8967380980194688, 0.8090594796270278]"
27,28.0,primero día cursar presencial postpandemia buen primero vez cursar después pandemia segundo cuatrimestre hacer escuelita sol gel horror acuerdo ir re temprano claro primero clase ocho medio nueve mañana día primero día pedir creer ocho medio igual ahí equivocar llegar hacer grupo saber despertar yo re temprano ocho medio despertar yo saber siete despierto saber horror seis medio saber encima transporte andar mal hora siempre gente horror venir temprano verdad encima pabellón dos piso número acuerdo tres creer tres engañoso ver entrepiso tres entonces cuarto entonces subir escalera entender ascensor dos funcionar tocar venir tener esperar quilombo subir escalera entonces llegar subir escalera acuerdo si llegar tiempo verdad acuerdo sentir llegar tarde empezar todavía llegar tarde dar bolsita cuaderno lapicera creer así después empezar curso pasar tanto pandemia entonces poquito aceptado acuerdo si creer siquiera barbijo creer época mirar mal si barbijo poder tener barbijo igual barbijo importar creer ahí época bien bien poner acuerdo si poner grupo grupo dos químico acuerdo si ahí exigente después todo cursar temprano mañana tarde vivir dos semana preferir haber morir acuerdo importante creer richie docente recordar hacer frío saber si relevante,"Primer día de cursada presencial post-pandemia. Bueno, la primera vez que cursé después de la pandemia fue en el segundo cuatrimestre. Hice una escuelita en la Sol Gel y fue un horror. Me acuerdo que tenías que ir re temprano, era como a las... No, claro, porque la primera clase era ocho y media, o sea, era nueve de la mañana todos los días y el primer día nos pedían que estuviéramos, creo, ocho y media, que era igual, por ahí me estoy equivocando, pero era antes que teníamos que llegar. Y todo para hacer los grupos y no sé qué, y tuve que despertarme re temprano, o sea, ocho y media, o sea, tuve que despertarme como, no sé, a las siete estar despierto, no sé, o sea, es un horror esto, seis y media, no sé.  Y nada, encima el transporte andan mal a esa hora siempre, hay como más gente, es un horror venir temprano, la verdad. Y encima es de pabellón dos, y en el piso número... no me acuerdo, tres creo que es, pero es tres engañosos, viste que hay un entrepiso en el tres, entonces es como el cuarto. Entonces, subí en la escalera, porque no entiendo los ascensores del dos como funciona, porque tocas y no viene, tenés que esperar mucho, es un quilombo. Subí las escaleras, entonces llegué, subí a las escaleras y no me acuerdo si llegué a tiempo o no, eso es la verdad que no me acuerdo, siento que llegué tarde, pero que no había empezado todavía, o sea, como todos llegaron tarde. Me dieron una bolsita con un cuaderno y una lapicera, creo que era así. Y después nada, empezó el curso, pero pasa que no era tan pandemia, entonces ya era todo un poquito más aceptado. No me acuerdo si, creo que ni siquiera teníamos barbijos, o sea, creo que era la época donde te miraban mal si no tenías barbijos, pero podías no tener barbijo e igual no tenía barbijo, porque no me importaba. Sí, creo que es por ahí esa época. Pero nada, bien, bien. Nos pusieron en... no me acuerdo si nos pusieron en grupos, estuve en grupos con dos químicos, pero eso no me acuerdo si fue ahí. Pero exigente, después toda la cursada fue muy temprano, a la mañana, a la tarde. No viví, fueron dos semanas que preferí haber muerto. Nada, eso no me acuerdo más, no es nada importante creo. Estaba los Richie de docente, nada. Tengo el recuerdo que hacía frío, pero no sé si eso es algo relevante. 
","[0.5596469  0.53641307 0.55720447 0.54670766 0.55088347 0.51649568
 0.53350077 0.51635556 0.51440644 0.50704248 0.47360532 0.48078508
 0.49545059 0.4626886  0.49506964 0.41183613 0.43780241 0.37092205
 0.184572  ]","[0.9290870643077566, 0.8905158674210335, 0.9250323195520904, 0.9076062386641187, 0.9145386328954523, 0.8574503979588836, 0.8856810772824877, 0.8572177857869399, 0.8539819921041963, 0.8417568548688857, 0.7862467877186387, 0.7981661335279434, 0.8225127903083943, 0.7681236073609414, 0.8218803714297243, 0.6837018490575214, 0.726809282986867, 0.6157791312205025, 0.30641366057541874]"
28,29.0,primero día cursar presencial postpandemia si contar 22 ser cursar e4 llegar tarde superponer reunión 6 7 ledesma montón noriego videollamado saber si contar primero día cursar presencial ponelar todavía cursar ahí compartir cámara laptop caro martinovich alejandro cami candela reunión ledesma pedir expeditivo ir e4 tardar medio hora reunión así expeditivo e4 cursar pabellón cero infinito acuerdo número aula lado baño distinción género momento baño distinción género llegar otero garzón pasar diapositiva dar cursar menos seguir idea virtual diapositivo virtualidad dar menos esquema cómo ir ser materia cómo ir tener solo clase nuclear cuándo ir ver partícula parte ir ser matemático etcétera retener goma caído re tarde formato otero agradable llegar filita sentar lateral derecho aula mayoría transcurrir así clase dar él mucho pelota verdad," El primer día de cursada Presencial post-pandemia. Si contamos el 22 había sido una cursada de E4. Llegué tarde porque se me superponía una reunión para 6 y 7 con la Ledesma. Estábamos un montón en La Noriega, en videollamada, no sé si esto cuenta como primer día de cursada presencial ponele que sí, porque todavía no era la cursada. Estábamos ahí compartiendo cámaras, laptops. Estábamos con Caro Martinovich, Alejandro Cami y Candela. Y tuvimos la reunión con la Ledesma, le pedimos que fuera expeditiva porque teníamos que irnos a E4. Habrá tardado media hora la reunión, así que la expeditiva no tuvo nada. Y nos fuimos para E4 que se cursaba en el pabellón Cero Más Infinito. No me acuerdo el número del aula, al lado de los baños sin distinción de género, que por ese momento eran baños con distinción de género. Y cuando llegamos estaba ya Otero y Garzón, pasando diapositivas. Daba la cursada más o menos como siguiendo una idea virtual él, con las diapositivas de la virtualidad. Dio más o menos un esquema de cómo iba a ser la materia, de cómo íbamos a tener una sola clase de nuclear, de cuándo íbamos a ver partículas, qué partes iban a ser de matemática, etcétera. No retuve una goma porque habíamos caído re tarde y en el formato Otero no era muy agradable. Y llegamos todos en filita, nos sentamos en el lateral derecho del aula la mayoría.  Y transcurrió así la clase, sin darle mucha pelota la verdad.
","[0.47873538 0.4648575  0.44991439 0.448149   0.47512149 0.44885726
 0.47473651 0.47257441 0.44453602 0.44944509 0.44283754 0.50527948
 0.44957839 0.45092939 0.33623171]","[0.8236179552846575, 0.799742393492358, 0.7740342311548636, 0.7709970496792016, 0.8174006079247714, 0.7722155398059503, 0.8167382893662277, 0.8130186043472973, 0.7647812550567877, 0.7732268375822869, 0.7618591925853985, 0.8692845140055967, 0.7734561773070013, 0.7757804317620574, 0.5784541587234838]"
29,30.0,bien primero día post pandemia cursar cursar cálculo numérico faltar profesor teórico primero práctico igual recuerdo cursar detalle cursar acuerdo rutina mañana cálculo acuerdo normal tipo ir viejo parada 37 dormir 37 venir ciudad cursar compañero gonzalo jordano encontrar dos aula viejo cursar chico acuerdo profesora quién marcelar acuerdo apellido acuerdo cara cursar normal avisar momento profesor teórico faltar práctica primero hacer mal decir él así después ahí laboratorio labo 6 7 hacer charlar profesora cómo ir seguir cursar así así barbijo incómodo barbijo favor día barbijo incómodo acuerdo acuerdo poquito," Bien, el primer día post pandemia de cursada. Cursaba Cálculo Numérico. Faltó el profesor de la teórica. Teníamos primero la práctica igual. Recuerdo que tuvimos la cursada, eso sí, ya los detalles de la cursada no me acuerdo. La rutina de mañana fue como Cálculo, porque eso sí, no me acuerdo. Normal, tipo, ir con mi viejo a la parada del 37, dormir en el 37, venir a ciudad. Cursaba con mi compañero, Gonzalo Jordana. Nos encontramos los dos en el aula. Éramos los más viejos de la cursada, todos eran muy chicos. Me acuerdo la profesora, ¿quién era? Marcela, no me acuerdo el apellido, pero me acuerdo la cara. Fue una cursada normal, nos avisaron en ese momento de que el profesor de la teórica faltaba. Pero como teníamos la práctica primero, no nos hizo mucho mal, por decirlo así. Después de ahí me fui al laboratorio, que fue el del Labo 6 y 7 que yo hice, para charlar con las profesoras, cómo íbamos a seguir con la cursada o algo así. Sí, algo así, sí. Y el barbijo, que incómodo el barbijo, por favor. Todo el día con el barbijo, muy incómodo. No me acuerdo más nada, de eso me acuerdo poquito. 
","[0.45802376 0.42944027 0.44394514 0.42806298 0.42293295 0.46990675
 0.45952387 0.47316705 0.41224687 0.44810704 0.41407736 0.41150196
 0.35843697 0.42908228 0.29054493 0.25186835 0.35217959 0.28385866]","[0.7902152764137091, 0.7409010084074168, 0.7659258392918784, 0.7385248109661682, 0.7296741100427863, 0.810716670779684, 0.7928033801154198, 0.8163415620620593, 0.7112377258127502, 0.7731062584142859, 0.7143958125662785, 0.7099525493072355, 0.6184010494727039, 0.7402833732699994, 0.5012688476199018, 0.4345412599617863, 0.6076053621863455, 0.48973321693523997]"
30,31.0,buen primero día cursar presencial recordar si creer nunca recordar si siempre tomar primero día aquel día cursar teo 1 primero vez presencial ir tanda minini citar tanda gustar cómo dar clase minini ir teórico gana ir así decir querer ir llegar parecer rarísimo aula nuevo aislado acuerdo segundo cuatrimestre 2021 acuerdo minini siempre puesto música conectado zoom gente cursar presencial día acuerdo mucho atención prestar dar cosa energía libre cosa potencial termodinámico relacionado físico teórico 3 f4 hecho relación capacitor electrostático después acuerdo terminar clase preguntar dónde poder hacer labo 6 interesar hacer fluido char él ahí pasillo pabe 1 primero piso dicho cobelli trabajar acuerdo práctico día práctico emilio acuerdo usado pantalla dar clase pantalla saber cómo escrito pizarrón pantalla poder stremear gente aula formato virtual acuerdo medio denso clase," Bueno el primer día de cursada presencial, no recuerdo si fue este, creo que nunca recordé si era ese, pero siempre lo tomé como el primer día. Fue aquel día en el que cursé Teo 1 por primera vez presencial, porque íbamos en tandas, Minini nos citaba por tandas, y a mí me había gustado cómo daba clases Minini, no iba mucho a las teóricas, pero tenía ganas de ir así que le dije que quería ir. Y eso, cuando llegué, me pareció rarísimo que estemos en el aula de nuevo, todos aislados. Me acuerdo que fue el segundo cuatrimestre de 2021. Y me acuerdo que Minini como siempre había puesto música y se había conectado por Zoom para que esté la gente que no estaba en la cursada presencial. Y ese día me acuerdo que mucha atención no presté, pero había dado cosas sobre energía libre y cosas potenciales termodinámicos, que los había relacionado con física teórica 3 o con F4. Y había hecho una relación entre eso y los capacitores en electrostática. Después me acuerdo que cuando terminó la clase le pregunté sobre dónde podía hacer labo 6, que me interesaba hacer algo de fluidos. Tuve una charla ahí con él en el pasillo del pabe 1 del primer piso. Y él me había dicho que Cobelli trabajaba en eso y no mucho más. Me acuerdo que también estuve en la práctica ese día y estaba en la práctica de Emilio. Y me acuerdo que había usado una pantalla para dar la clase, una pantalla como de, sí no sé cómo, había escrito en un pizarrón de la pantalla para poder stremear a la gente que estaba también fuera del aula, estaba en formato virtual. Y me acuerdo que fue medio densa la clase.
","[0.54889179 0.53529504 0.54156862 0.57394573 0.55640518 0.54359347
 0.58566746 0.55270799 0.55366148 0.58649351 0.57152182 0.52907038]","[0.8780194059243897, 0.8562697475352488, 0.8663050990155371, 0.9180962405687104, 0.8900379925870979, 0.8695441009296908, 0.9368465760470384, 0.884123893594229, 0.8856491117214532, 0.9381679531258815, 0.9142189023279679, 0.8463126408504112]"
31,32.0,vuelta cursar postpandemia momento dejar facultad justo volver tomar extraño salir casa tomar bondi volver facultad así día tal hecho preparar yo ir cursar viaje arrepentar decir ir ir dejar cosa nunca volver facultad nunca primero día re nervioso acuerdo quedar re lejos facultad acá nuñez quedar parque lezamo facultad arte quedar re lejos horario re tarde sentir súper inseguro súper ansioso buen día así tal día acuerdo re estresante instancia volver cursar lugar martes creer primero materia cursar tarde ir juntar amiga plantar compañera cursar final solo dejar plantado llegar facultad acuerdo," Yo no tuve una vuelta a la cursada post-pandemia, porque fue un momento que dejé la facultad. Justo antes de volver, no lo tomé porque me era muy extraño salir de casa, tomar el bondi y volver a la facultad. Así que no tuve este día como tal. De hecho estaba preparándome para ir a cursar y como que en el viaje me arrepentí y dije no, no voy a ir. Dejé mis cosas y nunca más volví a la facultad. Eso se nunca tuvo, ese primer día. Pero estaba re nerviosa, me acuerdo. Por eso me queda re lejos de la facultad. Estuve acá en Nuñez y me quedé en Parque Lezama, en la facultad de Artes. Y me quedé re lejos, era un horario re tarde, como que me sentía súper insegura y súper ansiosa. Y no era un buen día. Así que no hubo tal día, pero sí me acuerdo que fue re estresante como esa instancia de volver a cursar en ese lugar. Era martes creo, que la primera materia que yo tenía que cursar. Era la tarde, me iba a juntar con una amiga, la planté a mi compañera, con la que cursaba. Al final fue sola y yo la dejé plantada porque no llegué a la facultad, pero no eso es lo que me acuerdo.
","[0.61295621 0.55440542 0.57600367 0.55593928 0.58125435 0.57775348
 0.59273798 0.60904741 0.58332345 0.60940636 0.59638129 0.62783853
 0.60884205 0.59842587]","[1.040150454460997, 0.9407932219367514, 0.9774441704881411, 0.9433960833424179, 0.9863542588754177, 0.9804134992366159, 1.0058413085496214, 1.0335174515711738, 0.9898654055550762, 1.0341265703520113, 1.0120237928675042, 1.0654048699836474, 1.0331689545502551, 1.0154933130926687]"
32,33.0,primero día cursar presencial postpandemia acuerdo sentir nena volver colegio después después uno vacaciones re emocionado mismo tiempo buen conocer nadie cursado cuatrimestre pandemio conocer gente tampoco sociable re emoción acuerdo análisis funcional materia dani carando profe pandemia gustar emocionado acuerdo llegar grupo gente conocer decir buen ir socializar hoy tocar funcionar ahí integrar grupito charlar rato gente copado acuerdo resto saber hacer después solo quedar recordar creer martes random,"Primer día de cursada presencial post-pandemia. Me acuerdo que me sentía como una nena volviendo al colegio después después unas vacaciones. Estaba re emocionada y al mismo tiempo como, bueno, no conozco a nadie porque yo había cursado un cuatrimestre antes de la pandemia nada más. Conocía gente, pero tampoco es que soy muy sociable. Nada, fui re emoción, me acuerdo que teníamos análisis funcional de la materia con Dani Carando, que fue un profe que tuve ya en pandemia y que me había gustado mucho y estaba como emocionada. Y me acuerdo que llegué y había un grupo de gente que no conocía y dije, bueno, voy a socializar, hoy nos toca funcionar.  Y ahí me integre en el grupito y charlamos un rato. Gente muy copada. Eso es lo que me acuerdo. El resto, nada. No sé qué hice después, solo me queda ese recuerdo. Creo que era el martes. Random. Y nada más.
","[0.40525221 0.47983224 0.42238746 0.4547126  0.4120737  0.36456382
 0.38188394 0.33121213 0.36240781 0.28177064 0.19919519 0.17836036
 0.16406861]","[0.727637769907952, 0.8615475780895249, 0.7584044267146844, 0.8164448024119685, 0.7398858807927448, 0.6545810196315305, 0.6856796105802629, 0.5946974522327787, 0.6507098641777341, 0.5059243468485657, 0.35765861677385186, 0.32024928989963236, 0.29458819537170067]"
33,34.0,buen labo 4 primero día cursar recordar llegar cursar medio raro cursar materia presencial compañero laboratorio buscar alguien conocer encontrar manu menos conocer conocer suficiente ser compañero creer compañero entonces dar char el introductorio curso labo 4 mientras ir buscar ver tantear quién poder ser compañero amigo cursar yo compañero ver chico llamar atención anotar cosa cuadernito decir buen chabón parecer ser ordenar prolijo ir ver si poder ser compañero ver compañero llamar bram preguntar si querer ser compañero decir tanto buen compañero bancar bastante malo racha compañero laboratorio acuerdo hacer resto día creer elegir práctica ir hacer acuerdo," Bueno, labo 4, el primer día de cursada. Recuerdo llegar a la cursada, era medio raro estar cursando en materia presencial, pero no tenía compañero de laboratorio y estaba buscando a alguien que conociera. Encontré a Manu, que más o menos lo conocía, pero no lo conocía lo suficiente como para ser mi compañero y creo que ya tenía compañero. Entonces estaban dando una charla introductoria al curso, de labo 4, y mientras iba buscando a ver, tanteando, quién podía ser mi compañero, porque todos mis amigos que cursaban conmigo ya tenían compañeros. Y vi a un chico que me llamó la atención porque estaba anotando cosas en un cuadernito, dije bueno, este chabón parece ser ordenado y prolijo, voy a ver si puede ser mi compañero. Vi que no tenía compañero, se llamaba Bram, y le pregunté si quería ser mi compañero y dijo que sí. Y no fue tan buen compañero, pero se lo bancó bastante. Y había tenido una mala racha de compañeros de laboratorios. Y no me acuerdo qué hicimos el resto del día, creo que elegimos las prácticas que íbamos a hacer y no me acuerdo nada más.
","[0.60240142 0.56853007 0.61116027 0.5282756  0.51259142 0.6000284
 0.45061456 0.35172233]","[1.0115570272107084, 0.9546799858187509, 1.026264944608547, 0.8870843877659745, 0.8607473916595982, 1.0075722197291412, 0.7566753713588994, 0.590614796212663]"
34,35.0,primero día cursar presidencial postpandemia cursar campo acuerdo realmente acuerdo cursar campo mentira a eh mirar acordar acuerdo si ultimo vez decir acuerdo llegar profesor lombardo tipo parecer medio chanta buen opinión personal acuerdo llegar llegar medio tarde hacer broma saber pinto hacer joda entonces llegar tocar puerta clase chabón dar cuantización campo electromagnético saber dar primero clase entender tocar puerta preguntar perdón físico 1 gente cagar risa conocer entonces saber física 1 chabón reír decir campo acuerdo así caer risa entrar decir físico 1 decir único acuerdo único acuerdo primero clase particularmente acuerdo haber ver compañero cursado yo mayoría materia poner contento volver cursar recuerdo primero cursar camposporque mezclo día posterior cercano mismo acuerdo chabón dar cuantización campo electromagnético posteriori parecer deber encarar así primero clase campo quién chabón investigador conicet saber acuerdo si entender mucho motivación medio esotérico si querés recordar día," Primer día de cursada presidencial post-pandemia. Yo cursaba campos y no me acuerdo realmente nada. O sea, me acuerdo que fui a cursar campos. Mentira, para, ah mira, me estoy acordando, no me acuerdo si la ultima vez dije esto. Me acuerdo que llegué y el profesor era Lombardo, un tipo que me parece medio chanta, pero bueno, opinión personal. Me acuerdo que llegué, y llegué medio tarde. Y le hice una broma, no sé por qué me pinto a hacer una joda. Entonces llegué, toqué la puerta, estaban todos en clase, el chabón estaba dando cuantización del campo electromagnético. No sé por qué da eso la primera clase, no se entiende nada. Y le toco la puerta y le pregunto, perdón ¿esto física 1? Y la gente se cagó de risa porque muchos me conocían, entonces sabían que yo no era de física 1. Y el chabón se rió un poco y me dijo, no, no se que, campos, no me acuerdo algo así. Yo me cagué de risa y entré. Y me dijo, ¿pero estás para física 1? y le dije, no, no. Eso es lo único que me acuerdo. Eso es lo único que me acuerdo de la primera clase particularmente. Y me acuerdo haber visto a muchos de mis compañeros que habían cursado conmigo la mayoría de las materias, y me puso contento, eso sí, volvimos a cursar entre todos. Eso es todo el recuerdo que tengo de la primera cursada de campos.
Porque me los mezclo con días posteriores que fueron cercanos a ese pero que no, que no son el mismo. Pero me acuerdo de nada, del chabón dando la cuantización del campo electromagnético. A posteriori me parece que no se debería encarar así la primera clase de campos, pero quién soy yo, el chabón es investigador del conicet, que sé yo. Y me acuerdo de no, si, como que no entender mucho, no había mucha motivación. Era como todo medio esotérico, si querés. Ese es todo mi recuerdo de ese día.
","[0.58502445 0.57301443 0.5608414  0.54452674 0.55564656 0.55228808
 0.539429   0.55122287 0.53520553 0.54665816 0.54328916 0.50736921
 0.55820201 0.51322224 0.51273872 0.54362929 0.49830569 0.5278363
 0.49157375 0.42783008 0.46261251 0.32115803 0.38007224 0.31079608]","[0.9661485310724119, 0.9463143724785417, 0.9262110204744239, 0.8992678984754771, 0.9176319122963214, 0.9120855002320369, 0.8908491471501098, 0.9103263312197226, 0.8838742304857639, 0.9027878623967444, 0.8972240711715965, 0.8379034705028069, 0.9218521580454696, 0.847569548420687, 0.8467710411047922, 0.8977857947770521, 0.8229353583043236, 0.8717041933512762, 0.8118177905707278, 0.7065472299247847, 0.7639892585683667, 0.5303818666882638, 0.6276767266881603, 0.5132694496483504]"
