Sujetos,lematizado,texto_crudo,coherencia_evolucion
24.0,primero día cursar presencial post pandemia después pandemia costar bastante concentrar yo cursar presencial acostumbrado poner dos entonces prestar atención bastante difícil primero cuatrimestre cursar primero 2022 cuatrimestre costar acordar yo cursar mecánico clásico jtp nacho perito cursar cero infinito primero día cursar acuerdo cursar lunes entonces primero materia venir recursar cuatrimestre anterior pandemia frustrado cerca aprobar el cursar difícil recordar temor arrancar cuatrimestre además acuerdo ir cursar barbijo raro compañero querer poner entonces principio decir poner querer dar todo discusión si ir poner hecho poner cuatrimestre bastante sensible momento todavía bastante caso cacofonía tose tiempo gente toser aula aula re impresionar saber si acuerdo específico,"Primer día de cursada presencial post pandemia. Después de la pandemia a mí me costó bastante concentrarme en la cursa presencial. Estaba muy acostumbrada a poner todo por dos, entonces prestar atención fue bastante difícil. El primer cuatrimestre, que yo cursé, fue el primero de 2022. Ese cuatrimestre me cuesta un poco acordarme, pero cursé Mecánica Clásica también. El JTP era Nacho Perito, cursábamos en el cero más infinito. Ese fue el primer día de cursada, me acuerdo porque se cursaba los lunes. Entonces ese fue el primero. Era una materia que yo ya venía recursando del cuatrimestre anterior de la pandemia y estaba muy frustrada porque había estado muy cerca de aprobarla. Y la cursada esa era más difícil, o sea que lo recuerdo como con temor de arrancar ese cuatrimestre. Además me acuerdo que teníamos que ir a cursar con barbijos, lo cual era muy raro y tenía un compañero que no se lo quería poner. Entonces, ya desde el principio le decían que se lo pusiera y él no quería y se dio toda una discusión de si se lo iba a poner o no. Y de hecho no se lo puso durante todo el cuatrimestre, que era bastante sensible en ese momento. Todavía había bastantes casos y era una cacofonía de toses, todo el tiempo gente tosiendo en el aula y en el aula y a mí me re impresionaba. Y no sé si me acuerdo de algo más específico. 
","[0.598571662391935, 0.5533294884058145, 0.5425611436367035, 0.560565322637558, 0.5502579152584076, 0.5171919994884067, 0.49910878390073776, 0.5074744990893773, 0.498325581351916, 0.4558439671993256, 0.4368182197213173, 0.3979766269524892, 0.24428890645503998, 0.13752588629722595]"
25.0,ir bastante tiempo pasar acuerdo primero ida vuelta facu presencial viaje tomar yo tren todo gente barbijo acá facu acuerdo encontrar yo gente si equivocar cálculo materia cursar amigo cursar mismo ver facu vuelta todo gente barbijo medio sentado separado medio alegre volver facultad poder ver todo gente interactuar internet tiempo,"Y en esto ya va bastante tiempo desde que pasó, me acuerdo de la primera ida de vuelta a la facu presencial. Del viaje, de tomarme el tren, toda la gente con barbijo, y acá en la facu también. Me acuerdo de encontrarme a la gente, si no me equivocó fue Cálculo la materia que tenía que cursar y tenía algunos amigos que cursaban lo mismo. Y nada, eso, ver la facu de vuelta con toda la gente, con barbijo y medio sentados separados. Como medio alegre de estar volviendo a la facultad y poder ver a toda la gente que había estado interactuando por internet mucho tiempo.
","[0.6420278996229172, 0.6835125287373861, 0.6796023547649384, 0.5352298021316528]"
26.0,primero día cursar presencial post pandemia aquí argentino recordar clase silvio goyán entonces saber fabricante tapaboco conicet entonces buen enterar clase feliz volver clase hacer rato clase presencial colombio dictar clase virtual aquí volver recibir clase presencial aparte estrenar salón cero mas infinito colombio salón parecido cero mas infinito colombio utilizar tablero acrílico tiza entonces primero clase tablero tiza tal vez decir grabación pasado recuerdo entender explicar laura explicar silvia así buen después clase magistral silvia luego lauro repasar concepto explicar ejercicio luego poner averiguar quién silvia ¡ wash dictar clase alguien ¡wash recordar parecer extenso clase 9 mañana 5 tarde solo vez semana así buen miércoles clase recordar físicamente parecer impactante look silvio todo energía dectar clase sentado dectar clase mover él hablar técnicamente coloquialmente si putear putear raro colombia acostumbrado ser formal entonces raro raro hecho llamar profesor nombre doctora goyán doctora capilouto," En el primer día de cursada presencial post pandemia, yo ya estaba aquí en Argentina y recuerdo que la clase fue con Silvia Goyanes. En ese entonces, yo no sabía que ella fue la fabricante de los tapabocas del Conicet. Entonces, bueno, me enteré en esa clase. Estaba feliz en volver a clase, que hace rato no tenía clases presenciales. En Colombia estaba dictando clases virtuales y aquí volví a recibir clases presenciales. Aparte, estábamos estrenando los salones del Cero mas Infinito y en Colombia los salones no son ni parecidos al del cero mas Infinito. Sobre todo porque en Colombia utilizamos tablero acrílico y no de tiza. Entonces era mi primera clase con tablero a tiza. Tal vez eso no lo dije en la grabación pasada. También recuerdo que le entendía más lo que explicaba Laura que lo que explicaba Silvia. Así que era muy bueno que después de la clase magistral de Silvia, luego Laura repasara conceptos y explicara los ejercicios. Luego me puse a averiguar quién era Silvia y fue como ¡Wash! me está dictando clase alguien. ¡Wash! Y no, nada más. Recuerdo que me parecía muy extensa la clase porque era de 9 de la mañana a 5 de la tarde. Pero era una sola vez a la semana así que fue muy bueno. Era los miércoles esa clase. Recuerdo que físicamente me parecía muy impactante el look de Silvia. Y toda la energía porque ella no dicta la clase sentada, ella dicta la clase moviéndose una para la otra. Y habla muy técnicamente pero también muy coloquialmente y si tiene que putear, putea. Que eso es raro porque en Colombia estamos acostumbrados a ser muy formales. Entonces es raro. Para mí es raro de hecho llamar a un profesor por su nombre y no por Doctora Goyanes o Doctora Capilouto.
","[0.527194500617359, 0.5006922226060521, 0.46611496522313073, 0.4606445893645287, 0.4948158032800022, 0.48729611684878665, 0.47858917450203614, 0.5075661297887564, 0.5007261713345845, 0.5041238346270153, 0.4883528558107523, 0.4605078573028247, 0.47977491264993494, 0.48125006556510924, 0.5715951753987206, 0.4946882426738739, 0.5268758407660893, 0.5345206061999003, 0.4816959500312805, 0.5237152278423309, 0.47743305563926697, 0.42061764001846313, 0.45799267292022705]"
27.0,primero día cursar presencial post pandemia materia profesor pelear pablo mininni pelear presencial menos poder buen notar quedar así presencial aula ferman física teórico 1 electromagnetismo acuerdo tema dar acuerdo pablo chaleco siempre chaleco acuerdo acuerdo tarde acuerdo horario creer 2 tarde medio feo acuerdo tema nadie conocido acuerdo ah si nadie conocido solo majo conocido empezar llevar único conocer fucking materia acuerdo práctico acuerdo día re trascendental,"El primer día de cursada presencial post pandemia fue una materia que un profesor peleó mucho, Pablo Mininni, peleó mucho para que sea presencial por lo menos como se pueda. Y bueno me noté y quedé. Así que fui presencial, fue en el aula Ferman, fue Física Teórica 1, electromagnetismo, no me acuerdo nada de los temas que se dieron. Me acuerdo que Pablo estaba con un chaleco porque siempre estaba con un chaleco y no me acuerdo nada. Me acuerdo que era la tarde, no me acuerdo, el horario creo que era las 2 de la tarde, era medio feo. No, no me acuerdo los temas, no había nadie conocido me acuerdo. Ah si no había nadie conocido, solo, ¿quien era?... Majo estaba conocida y por eso nos empezamos a llevar porque éramos los únicos que nos conocíamos esa fucking materia. Y no, no me acuerdo nada más, en las prácticas no me acuerdo nada, ese día fue re poco trascendental, nada de nada. 
","[0.480081494897604, 0.5114163202898843, 0.5262302607297897, 0.45709731578826907, 0.5059012323617935, 0.45344797770182294, 0.5652198046445847, 0.5099554061889648]"
28.0,primero día cursar presencial postpandemia buen primero vez cursar después pandemia segundo cuatrimestre hacer escuelita sol gel horror acuerdo ir re temprano claro primero clase ocho medio nueve mañana día primero día pedir creer ocho medio igual ahí equivocar llegar hacer grupo saber despertar yo re temprano ocho medio despertar yo saber siete despierto saber horror seis medio saber encima transporte andar mal hora siempre gente horror venir temprano verdad encima pabellón dos piso número acuerdo tres creer tres engañoso ver entrepiso tres entonces cuarto entonces subir escalera entender ascensor dos funcionar tocar venir tener esperar quilombo subir escalera entonces llegar subir escalera acuerdo si llegar tiempo verdad acuerdo sentir llegar tarde empezar todavía llegar tarde dar bolsita cuaderno lapicera creer así después empezar curso pasar tanto pandemia entonces poquito aceptado acuerdo si creer siquiera barbijo creer época mirar mal si barbijo poder tener barbijo igual barbijo importar creer ahí época bien bien poner acuerdo si poner grupo grupo dos químico acuerdo si ahí exigente después todo cursar temprano mañana tarde vivir dos semana preferir haber morir acuerdo importante creer richie docente recordar hacer frío saber si relevante,"Primer día de cursada presencial post-pandemia. Bueno, la primera vez que cursé después de la pandemia fue en el segundo cuatrimestre. Hice una escuelita en la Sol Gel y fue un horror. Me acuerdo que tenías que ir re temprano, era como a las... No, claro, porque la primera clase era ocho y media, o sea, era nueve de la mañana todos los días y el primer día nos pedían que estuviéramos, creo, ocho y media, que era igual, por ahí me estoy equivocando, pero era antes que teníamos que llegar. Y todo para hacer los grupos y no sé qué, y tuve que despertarme re temprano, o sea, ocho y media, o sea, tuve que despertarme como, no sé, a las siete estar despierto, no sé, o sea, es un horror esto, seis y media, no sé.  Y nada, encima el transporte andan mal a esa hora siempre, hay como más gente, es un horror venir temprano, la verdad. Y encima es de pabellón dos, y en el piso número... no me acuerdo, tres creo que es, pero es tres engañosos, viste que hay un entrepiso en el tres, entonces es como el cuarto. Entonces, subí en la escalera, porque no entiendo los ascensores del dos como funciona, porque tocas y no viene, tenés que esperar mucho, es un quilombo. Subí las escaleras, entonces llegué, subí a las escaleras y no me acuerdo si llegué a tiempo o no, eso es la verdad que no me acuerdo, siento que llegué tarde, pero que no había empezado todavía, o sea, como todos llegaron tarde. Me dieron una bolsita con un cuaderno y una lapicera, creo que era así. Y después nada, empezó el curso, pero pasa que no era tan pandemia, entonces ya era todo un poquito más aceptado. No me acuerdo si, creo que ni siquiera teníamos barbijos, o sea, creo que era la época donde te miraban mal si no tenías barbijos, pero podías no tener barbijo e igual no tenía barbijo, porque no me importaba. Sí, creo que es por ahí esa época. Pero nada, bien, bien. Nos pusieron en... no me acuerdo si nos pusieron en grupos, estuve en grupos con dos químicos, pero eso no me acuerdo si fue ahí. Pero exigente, después toda la cursada fue muy temprano, a la mañana, a la tarde. No viví, fueron dos semanas que preferí haber muerto. Nada, eso no me acuerdo más, no es nada importante creo. Estaba los Richie de docente, nada. Tengo el recuerdo que hacía frío, pero no sé si eso es algo relevante. 
","[0.55964689662582, 0.5364130669169955, 0.5572044717914918, 0.5467076599597931, 0.5508834719657898, 0.5164956791060311, 0.5335007722561176, 0.5163555623342594, 0.5144064426422119, 0.5070424824953079, 0.47360531820191276, 0.48078508116304874, 0.49545058608055115, 0.4626886000235875, 0.49506964087486266, 0.41183612681925297, 0.4378024140993754, 0.3709220513701439, 0.1845719963312149]"
29.0,primero día cursar presencial postpandemia si contar 22 ser cursar e4 llegar tarde superponer reunión 6 7 ledesma montón noriego videollamado saber si contar primero día cursar presencial ponelar todavía cursar ahí compartir cámara laptop caro martinovich alejandro cami candela reunión ledesma pedir expeditivo ir e4 tardar medio hora reunión así expeditivo e4 cursar pabellón cero infinito acuerdo número aula lado baño distinción género momento baño distinción género llegar otero garzón pasar diapositiva dar cursar menos seguir idea virtual diapositivo virtualidad dar menos esquema cómo ir ser materia cómo ir tener solo clase nuclear cuándo ir ver partícula parte ir ser matemático etcétera retener goma caído re tarde formato otero agradable llegar filita sentar lateral derecho aula mayoría transcurrir así clase dar él mucho pelota verdad," El primer día de cursada Presencial post-pandemia. Si contamos el 22 había sido una cursada de E4. Llegué tarde porque se me superponía una reunión para 6 y 7 con la Ledesma. Estábamos un montón en La Noriega, en videollamada, no sé si esto cuenta como primer día de cursada presencial ponele que sí, porque todavía no era la cursada. Estábamos ahí compartiendo cámaras, laptops. Estábamos con Caro Martinovich, Alejandro Cami y Candela. Y tuvimos la reunión con la Ledesma, le pedimos que fuera expeditiva porque teníamos que irnos a E4. Habrá tardado media hora la reunión, así que la expeditiva no tuvo nada. Y nos fuimos para E4 que se cursaba en el pabellón Cero Más Infinito. No me acuerdo el número del aula, al lado de los baños sin distinción de género, que por ese momento eran baños con distinción de género. Y cuando llegamos estaba ya Otero y Garzón, pasando diapositivas. Daba la cursada más o menos como siguiendo una idea virtual él, con las diapositivas de la virtualidad. Dio más o menos un esquema de cómo iba a ser la materia, de cómo íbamos a tener una sola clase de nuclear, de cuándo íbamos a ver partículas, qué partes iban a ser de matemática, etcétera. No retuve una goma porque habíamos caído re tarde y en el formato Otero no era muy agradable. Y llegamos todos en filita, nos sentamos en el lateral derecho del aula la mayoría.  Y transcurrió así la clase, sin darle mucha pelota la verdad.
","[0.4787353813648224, 0.4648574952568327, 0.44991439351668727, 0.4481490043302377, 0.47512149201198056, 0.44885726273059845, 0.4747365133629905, 0.4725744128227234, 0.4445360175200871, 0.44944508870442706, 0.4428375422954559, 0.5052794814109802, 0.4495783944924672, 0.4509293884038925, 0.33623170852661133]"
30.0,bien primero día post pandemia cursar cursar cálculo numérico faltar profesor teórico primero práctico igual recuerdo cursar detalle cursar acuerdo rutina mañana cálculo acuerdo normal tipo ir viejo parada 37 dormir 37 venir ciudad cursar compañero gonzalo jordano encontrar dos aula viejo cursar chico acuerdo profesora quién marcelar acuerdo apellido acuerdo cara cursar normal avisar momento profesor teórico faltar práctica primero hacer mal decir él así después ahí laboratorio labo 6 7 hacer charlar profesora cómo ir seguir cursar así así barbijo incómodo barbijo favor día barbijo incómodo acuerdo acuerdo poquito," Bien, el primer día post pandemia de cursada. Cursaba Cálculo Numérico. Faltó el profesor de la teórica. Teníamos primero la práctica igual. Recuerdo que tuvimos la cursada, eso sí, ya los detalles de la cursada no me acuerdo. La rutina de mañana fue como Cálculo, porque eso sí, no me acuerdo. Normal, tipo, ir con mi viejo a la parada del 37, dormir en el 37, venir a ciudad. Cursaba con mi compañero, Gonzalo Jordana. Nos encontramos los dos en el aula. Éramos los más viejos de la cursada, todos eran muy chicos. Me acuerdo la profesora, ¿quién era? Marcela, no me acuerdo el apellido, pero me acuerdo la cara. Fue una cursada normal, nos avisaron en ese momento de que el profesor de la teórica faltaba. Pero como teníamos la práctica primero, no nos hizo mucho mal, por decirlo así. Después de ahí me fui al laboratorio, que fue el del Labo 6 y 7 que yo hice, para charlar con las profesoras, cómo íbamos a seguir con la cursada o algo así. Sí, algo así, sí. Y el barbijo, que incómodo el barbijo, por favor. Todo el día con el barbijo, muy incómodo. No me acuerdo más nada, de eso me acuerdo poquito. 
","[0.4580237550867928, 0.4294402704519384, 0.4439451368525624, 0.4280629813671112, 0.4229329473205975, 0.4699067519261287, 0.45952386905749637, 0.4731670455499129, 0.4122468695044518, 0.4481070439020793, 0.41407735645771027, 0.4115019568375179, 0.3584369719028473, 0.4290822774171829, 0.29054492712020874, 0.2518683522939682, 0.3521795868873596, 0.28385865688323975]"
31.0,buen primero día cursar presencial recordar si creer nunca recordar si siempre tomar primero día aquel día cursar teo 1 primero vez presencial ir tanda minini citar tanda gustar cómo dar clase minini ir teórico gana ir así decir querer ir llegar parecer rarísimo aula nuevo aislado acuerdo segundo cuatrimestre 2021 acuerdo minini siempre puesto música conectado zoom gente cursar presencial día acuerdo mucho atención prestar dar cosa energía libre cosa potencial termodinámico relacionado físico teórico 3 f4 hecho relación capacitor electrostático después acuerdo terminar clase preguntar dónde poder hacer labo 6 interesar hacer fluido char él ahí pasillo pabe 1 primero piso dicho cobelli trabajar acuerdo práctico día práctico emilio acuerdo usado pantalla dar clase pantalla saber cómo escrito pizarrón pantalla poder stremear gente aula formato virtual acuerdo medio denso clase," Bueno el primer día de cursada presencial, no recuerdo si fue este, creo que nunca recordé si era ese, pero siempre lo tomé como el primer día. Fue aquel día en el que cursé Teo 1 por primera vez presencial, porque íbamos en tandas, Minini nos citaba por tandas, y a mí me había gustado cómo daba clases Minini, no iba mucho a las teóricas, pero tenía ganas de ir así que le dije que quería ir. Y eso, cuando llegué, me pareció rarísimo que estemos en el aula de nuevo, todos aislados. Me acuerdo que fue el segundo cuatrimestre de 2021. Y me acuerdo que Minini como siempre había puesto música y se había conectado por Zoom para que esté la gente que no estaba en la cursada presencial. Y ese día me acuerdo que mucha atención no presté, pero había dado cosas sobre energía libre y cosas potenciales termodinámicos, que los había relacionado con física teórica 3 o con F4. Y había hecho una relación entre eso y los capacitores en electrostática. Después me acuerdo que cuando terminó la clase le pregunté sobre dónde podía hacer labo 6, que me interesaba hacer algo de fluidos. Tuve una charla ahí con él en el pasillo del pabe 1 del primer piso. Y él me había dicho que Cobelli trabajaba en eso y no mucho más. Me acuerdo que también estuve en la práctica ese día y estaba en la práctica de Emilio. Y me acuerdo que había usado una pantalla para dar la clase, una pantalla como de, sí no sé cómo, había escrito en un pizarrón de la pantalla para poder stremear a la gente que estaba también fuera del aula, estaba en formato virtual. Y me acuerdo que fue medio densa la clase.
","[0.5488917877276739, 0.5352950394153595, 0.5415686160326004, 0.5739457276132371, 0.5564051792025566, 0.5435934705393655, 0.5856674561897913, 0.5527079939842224, 0.5536614805459976, 0.5864935119946798, 0.5715218186378479, 0.5290703773498535]"
32.0,vuelta cursar postpandemia momento dejar facultad justo volver tomar extraño salir casa tomar bondi volver facultad así día tal hecho preparar yo ir cursar viaje arrepentar decir ir ir dejar cosa nunca volver facultad nunca primero día re nervioso acuerdo quedar re lejos facultad acá nuñez quedar parque lezamo facultad arte quedar re lejos horario re tarde sentir súper inseguro súper ansioso buen día así tal día acuerdo re estresante instancia volver cursar lugar martes creer primero materia cursar tarde ir juntar amiga plantar compañera cursar final solo dejar plantado llegar facultad acuerdo," Yo no tuve una vuelta a la cursada post-pandemia, porque fue un momento que dejé la facultad. Justo antes de volver, no lo tomé porque me era muy extraño salir de casa, tomar el bondi y volver a la facultad. Así que no tuve este día como tal. De hecho estaba preparándome para ir a cursar y como que en el viaje me arrepentí y dije no, no voy a ir. Dejé mis cosas y nunca más volví a la facultad. Eso se nunca tuvo, ese primer día. Pero estaba re nerviosa, me acuerdo. Por eso me queda re lejos de la facultad. Estuve acá en Nuñez y me quedé en Parque Lezama, en la facultad de Artes. Y me quedé re lejos, era un horario re tarde, como que me sentía súper insegura y súper ansiosa. Y no era un buen día. Así que no hubo tal día, pero sí me acuerdo que fue re estresante como esa instancia de volver a cursar en ese lugar. Era martes creo, que la primera materia que yo tenía que cursar. Era la tarde, me iba a juntar con una amiga, la planté a mi compañera, con la que cursaba. Al final fue sola y yo la dejé plantada porque no llegué a la facultad, pero no eso es lo que me acuerdo.
","[0.6129562130996159, 0.5544054210186005, 0.576003668208917, 0.5559392761100422, 0.5812543451786041, 0.5777534809377458, 0.5927379801869392, 0.6090474128723145, 0.5833234488964081, 0.6094063639640808, 0.5963812917470932, 0.6278385321299235, 0.6088420450687408, 0.5984258651733398]"
33.0,primero día cursar presencial postpandemia acuerdo sentir nena volver colegio después después uno vacaciones re emocionado mismo tiempo buen conocer nadie cursado cuatrimestre pandemio conocer gente tampoco sociable re emoción acuerdo análisis funcional materia dani carando profe pandemia gustar emocionado acuerdo llegar grupo gente conocer decir buen ir socializar hoy tocar funcionar ahí integrar grupito charlar rato gente copado acuerdo resto saber hacer después solo quedar recordar creer martes random,"Primer día de cursada presencial post-pandemia. Me acuerdo que me sentía como una nena volviendo al colegio después después unas vacaciones. Estaba re emocionada y al mismo tiempo como, bueno, no conozco a nadie porque yo había cursado un cuatrimestre antes de la pandemia nada más. Conocía gente, pero tampoco es que soy muy sociable. Nada, fui re emoción, me acuerdo que teníamos análisis funcional de la materia con Dani Carando, que fue un profe que tuve ya en pandemia y que me había gustado mucho y estaba como emocionada. Y me acuerdo que llegué y había un grupo de gente que no conocía y dije, bueno, voy a socializar, hoy nos toca funcionar.  Y ahí me integre en el grupito y charlamos un rato. Gente muy copada. Eso es lo que me acuerdo. El resto, nada. No sé qué hice después, solo me queda ese recuerdo. Creo que era el martes. Random. Y nada más.
","[0.4052522096496362, 0.4798322382072608, 0.42238746041601355, 0.45471259728074076, 0.41207369996441734, 0.36456381948664784, 0.38188393839768003, 0.33121213130652905, 0.3624078094959259, 0.28177063912153244, 0.19919519126415253, 0.17836035694926977, 0.16406860947608948]"
34.0,buen labo 4 primero día cursar recordar llegar cursar medio raro cursar materia presencial compañero laboratorio buscar alguien conocer encontrar manu menos conocer conocer suficiente ser compañero creer compañero entonces dar char el introductorio curso labo 4 mientras ir buscar ver tantear quién poder ser compañero amigo cursar yo compañero ver chico llamar atención anotar cosa cuadernito decir buen chabón parecer ser ordenar prolijo ir ver si poder ser compañero ver compañero llamar bram preguntar si querer ser compañero decir tanto buen compañero bancar bastante malo racha compañero laboratorio acuerdo hacer resto día creer elegir práctica ir hacer acuerdo," Bueno, labo 4, el primer día de cursada. Recuerdo llegar a la cursada, era medio raro estar cursando en materia presencial, pero no tenía compañero de laboratorio y estaba buscando a alguien que conociera. Encontré a Manu, que más o menos lo conocía, pero no lo conocía lo suficiente como para ser mi compañero y creo que ya tenía compañero. Entonces estaban dando una charla introductoria al curso, de labo 4, y mientras iba buscando a ver, tanteando, quién podía ser mi compañero, porque todos mis amigos que cursaban conmigo ya tenían compañeros. Y vi a un chico que me llamó la atención porque estaba anotando cosas en un cuadernito, dije bueno, este chabón parece ser ordenado y prolijo, voy a ver si puede ser mi compañero. Vi que no tenía compañero, se llamaba Bram, y le pregunté si quería ser mi compañero y dijo que sí. Y no fue tan buen compañero, pero se lo bancó bastante. Y había tenido una mala racha de compañeros de laboratorios. Y no me acuerdo qué hicimos el resto del día, creo que elegimos las prácticas que íbamos a hacer y no me acuerdo nada más.
","[0.6024014241993427, 0.5685300656727382, 0.6111602683862051, 0.528275603055954, 0.5125914216041565, 0.600028395652771, 0.4506145566701889, 0.3517223298549652]"
35.0,primero día cursar presidencial postpandemia cursar campo acuerdo realmente acuerdo cursar campo mentira a eh mirar acordar acuerdo si ultimo vez decir acuerdo llegar profesor lombardo tipo parecer medio chanta buen opinión personal acuerdo llegar llegar medio tarde hacer broma saber pinto hacer joda entonces llegar tocar puerta clase chabón dar cuantización campo electromagnético saber dar primero clase entender tocar puerta preguntar perdón físico 1 gente cagar risa conocer entonces saber física 1 chabón reír decir campo acuerdo así caer risa entrar decir físico 1 decir único acuerdo único acuerdo primero clase particularmente acuerdo haber ver compañero cursado yo mayoría materia poner contento volver cursar recuerdo primero cursar camposporque mezclo día posterior cercano mismo acuerdo chabón dar cuantización campo electromagnético posteriori parecer deber encarar así primero clase campo quién chabón investigador conicet saber acuerdo si entender mucho motivación medio esotérico si querés recordar día," Primer día de cursada presidencial post-pandemia. Yo cursaba campos y no me acuerdo realmente nada. O sea, me acuerdo que fui a cursar campos. Mentira, para, ah mira, me estoy acordando, no me acuerdo si la ultima vez dije esto. Me acuerdo que llegué y el profesor era Lombardo, un tipo que me parece medio chanta, pero bueno, opinión personal. Me acuerdo que llegué, y llegué medio tarde. Y le hice una broma, no sé por qué me pinto a hacer una joda. Entonces llegué, toqué la puerta, estaban todos en clase, el chabón estaba dando cuantización del campo electromagnético. No sé por qué da eso la primera clase, no se entiende nada. Y le toco la puerta y le pregunto, perdón ¿esto física 1? Y la gente se cagó de risa porque muchos me conocían, entonces sabían que yo no era de física 1. Y el chabón se rió un poco y me dijo, no, no se que, campos, no me acuerdo algo así. Yo me cagué de risa y entré. Y me dijo, ¿pero estás para física 1? y le dije, no, no. Eso es lo único que me acuerdo. Eso es lo único que me acuerdo de la primera clase particularmente. Y me acuerdo haber visto a muchos de mis compañeros que habían cursado conmigo la mayoría de las materias, y me puso contento, eso sí, volvimos a cursar entre todos. Eso es todo el recuerdo que tengo de la primera cursada de campos.
Porque me los mezclo con días posteriores que fueron cercanos a ese pero que no, que no son el mismo. Pero me acuerdo de nada, del chabón dando la cuantización del campo electromagnético. A posteriori me parece que no se debería encarar así la primera clase de campos, pero quién soy yo, el chabón es investigador del conicet, que sé yo. Y me acuerdo de no, si, como que no entender mucho, no había mucha motivación. Era como todo medio esotérico, si querés. Ese es todo mi recuerdo de ese día.
","[0.585024451216062, 0.5730144264905349, 0.5608413991602984, 0.5445267387798854, 0.5556465581059455, 0.5522880820851577, 0.5394289973709319, 0.5512228660723743, 0.5352055300027132, 0.5466581553220748, 0.5432891558323588, 0.5073692110868601, 0.5582020108898481, 0.5132222365249287, 0.51273872256279, 0.5436292919847701, 0.49830568581819534, 0.5278363014970507, 0.4915737509727478, 0.42783008217811586, 0.462612509727478, 0.3211580316225688, 0.3800722360610962, 0.3107960820198059]"
36.0,primero cursar presencial postpandemia segundo cuatrimestre año pasado 2022 cursar método numérico después haber él recursar importar dar detalle día contento método numérico importante grupo trabajo práctico entonces justo encontrar tres compañero trabajo necesitar cursar el frander mau peto enzo enzo finalmente grupo tres quedar lado suerte conocer gente dentro materia acuerdo encontrar grupo adentro trabajo ir cursar organizado ir presencialmente oficina trabajo trabajar ahí agarrar auto vinir facu acuerdo tipo comprar café buen así merendar peto mate si seguro veracidad ahora poder imaginar acuerdo entrar aula repente fran usar anteojo problema visto entonces decir che servir si ir adelante así mover adelante acuerdo conocer agus amigo enzo después finalmente terminar hacer tps acuerdo primero clase suceder tipo introducción menos ir ser materia repaso álgebra lineal querer decir isabel docente hablar rápido conocer igual cursado pandemia acuerdo aula 1202 pabellón 0 infinito contento primero materia cursar 0 objetivo terminar carrera utilizar él menos vez acuerdo gustar aula igual forma grada entonces suerte sentar adelante fran saber ver tanto bien gustar poder ver afuera ventana acuerdo creer recordar miércoles saber sentir haber ser lunes sonar miércoles materia cursar lunes miércoles viernes así opción acuerdo tipo poco clase salir temprano primero," Primera cursada presencial post-pandemia. Fue el segundo cuatrimestre del año pasado, 2022. Yo estaba cursando métodos numéricos, después de haberla recursado. No importa, no da detalle al día. Pero estaba contento porque en métodos numéricos es importante el grupo de trabajos prácticos, entonces justo encontré tres compañeros del trabajo que necesitaban cursarla también. Frander Mau, Peto y Enzo. Enzo finalmente, como los grupos eran de tres, quedó de lado. Por suerte conocía más gente dentro de la materia ¿Qué más? Me acuerdo de esto, cuando encontramos el grupo adentro del trabajo para ir a cursar, ya habíamos organizado de ir presencialmente a la oficina en el trabajo, trabajar ahí y nada, agarramos el auto, vinimos a la facu. Me acuerdo que tipo compramos un café, bueno, así para merendar, y Peto tenía el mate. Eso, si no estoy seguro de la veracidad, pero ahora lo puedo imaginar. Me acuerdo que cuando entramos al aula, de repente, Fran usa anteojos, tiene problemas de vista, entonces dijo, che, me sirve más si vamos más adelante, así que nos movimos un poco adelante. Me acuerdo que conocimos a Agus, el amigo de Enzo, que después finalmente fue con quien terminó haciendo TPs. Me acuerdo que en la primera clase no sucedió mucho, fue tipo más una introducción de más o menos qué iba a ser la materia, un repaso de álgebra lineal, quiero decir. Isabel fue la docente que tuvimos, hablaba muy rápido, yo ya la conocía igual porque había cursado con ella en pandemia. Me acuerdo que fue en el aula 1202 del Pabellón 0 más infinito. Contento porque era la primer materia que cursaba en el 0 y tenía como objetivo antes de terminar la carrera utilizarlo al menos una vez. Me acuerdo que no me gustó el aula igual porque no era en forma de grada, entonces por suerte nos sentamos adelante por esto de Fran, pero no sé, como que no se veía tan bien. Pero sí me gustaba que podías ver afuera por las ventanas. Qué más me acuerdo. Creo recordar que fue un miércoles, no sé, siento que tendría que haber sido un lunes, pero me suena a miércoles. Las materias las cursamos lunes, miércoles, viernes, así que algunas de esas opciones. No mucho, no mucho más. Me acuerdo que fue tipo una de las pocas clases salimos temprano porque era la primera.
","[0.4687746617457141, 0.4888393540274013, 0.49089221798238303, 0.4995325542986393, 0.48691501282155514, 0.5122632111112276, 0.5185463586274315, 0.47660806961357594, 0.49559461573759717, 0.47413956586803707, 0.4420606393653613, 0.44976830668747425, 0.42622809383002197, 0.47161989063024523, 0.3896390125155449, 0.40836140140891075, 0.3713919169136456, 0.2967946281035741, 0.4467886060476303, 0.2991427332162857, 0.405912588040034, 0.31425775587558746, 0.2319350242614746]"
