Sujetos,lematizado,texto_crudo,coherencia_evolucion
27.0,acuerdo acuerdo enterar día siguiente creer viernes dar clase 7 mañana cbc entonces día anterior dormir temprano levanté saber 6 mañana menos mails pibe preguntar yo si dar clase onda ahí enterar así día acuerdo acuerdo día siguiente cerrado igual facultad decir pibe si abierto quedar hacer clase consulta menos facultad abierto así volver casa seguir dormir obvio despertar 6 mañana después día después día acuerdo dónde seguir acuerdo hacer acuerdo día tarde entrenar después día viernes hacer acuerdo hacer trascendental acuerdo desayunar,"Eso me acuerdo poco. Me acuerdo que me enteré al día siguiente porque creo que fue un viernes que yo daba clase a las 7 de la mañana en el CBC, entonces el día anterior me fui a dormir muy temprano y cuando me levanté, tenía, no sé, a las 6 de la mañana más o menos, tenía mails de los pibes preguntándome si daba clase, qué onda, y ahí me enteré de todo. Así que del día en sí no me acuerdo, pero me acuerdo que al día siguiente se había cerrado todo. Igual fui a la facultad, yo le dije a los pibes que si estaba abierto, yo me quedaba haciendo clases, consultas por lo menos, fui a la facultad y no estaba abierto. Así que me volví a casa, y me fui a seguir durmiendo, obvio, porque me despertaba a las 6 de la mañana. Pero después de ese día, después de eso, el día no me acuerdo por dónde seguía, no me acuerdo qué hice, no me acuerdo qué día de la tarde, porque no entrenaba. No, después de ese día viernes no hice nada, no me acuerdo nada más que hice, no fue muy trascendental. No, no me acuerdo ni qué desayuné.","[0.5934620031288692, 0.5598593056201935, 0.5608214914798737, 0.5121964439749718, 0.5571818351745605, 0.44657279551029205, 0.5755668878555298]"
28.0,intento asesinato cristino kirchner acuerdo verdad acuerdo sentir recuerdo último vez venir hablar verdad ahora acuerdo pasar día si acuerdo principio pensar jodo ser arma juguete labo acuerdo si día anterior mismo día si verdad acuerdo noche labo pasar entonces olvidar suponer franco pasado dicho podcast osear acuerdo contar creer contar si recordar contar seba saber ver pasar decir ver decir deber ser plástico pistola final si verdad así hoy cumplir año parecer escuchar radio mañana radio re progre escuchar ridículo acuerdo verdad,"Intento asesinato a Cristina Kirchner no me acuerdo. La verdad no me acuerdo mucho siento que, tengo el recuerdo como que la última vez que vine hablé más de esto pero la verdad que ahora no me acuerdo mucho que pasó ese día. O sea, si me acuerdo que al principio yo pensé que era como joda, como que había sido un arma de juguete y que estaba en el labo, pero no me acuerdo si fue el día anterior, el mismo día eso. Si la verdad no me acuerdo para nada, fue a la noche o fue en el labo cuando pasó, entonces ya me olvidé o sea, supongo que Franco del pasado lo habrá dicho en el podcast de antes. Osea, me acuerdo que cuando me lo contaron creo que me lo contó, si tengo el recuerdo que me lo contó Sebas pero no sé, habría que ver qué pasó yo dije, como que lo vi y dije no, pero debe ser como de plástico la pistola. Nada y al final si, era verdad así que nada, es más, hoy se cumple un año me parece ¿no? lo escuché en la radio de la mañana nada, radio re progre que estoy escuchando. Ridículo nada, eso, no me acuerdo más de eso, la verdad.","[0.5816185218947274, 0.6006440619627634, 0.5663443446159363, 0.5407806932926178, 0.44196800390879315, 0.4454738646745682, 0.4863858222961426]"
29.0,recordar enterar bastante tarde grupo whatsapp pedro mandar mensaje grupo todyy reír él todavía comentar intento asesinato yegua decir pedro ahí interpretar decir cómo cristina abrir tipo poner noticia efectivamente noticia intentar asesinar cristina todavía entender canal así cerrar poner buscar youtube recorte etcétera ser intento ahí ver primero imagen dirigir él auto escoltado aún así aparecer pistola cara ver intentar disparar funcionar buscar toque alguno nota escrito ver si saber pasado quién ser si alguno ideología detrás particularmente creer ser jueves noche mirar 10 terminar comer 11 medio menos mirar papá azu mamá computadora atrás azu angustir hecho suceso así eventualmente esclarecido cristina bien pasado cerrar dormir intentar dormir decir,"Recuerdo que en sí me enteré bastante tarde por un grupo de WhatsApp. Pedro mandó un mensaje por el grupo de Todyys, riendose de que como que todavía no habíamos comentado nada sobre el intento de asesinato de la Yegua, le dijo Pedro. Y ahí como que yo no interpreté de una, pero le dije ¿cómo Cristina? y abrimos tipo, pusimos las noticias y estaba efectivamente la noticia de que habían intentado asesinar a Cristina. Todavía no se entendía nada en los canales, así que cerramos y nos pusimos a buscar en YouTube recortes o etc. de como había sido el intento en sí. Que ahí fue donde vimos las primeras imágenes de ella dirigiéndose a un auto escoltada, pero aún así que le aparece una pistola en la cara y que se ve que intenta disparar y que no funciona. También buscamos al toque alguna que otra nota o algo escrito, a ver si se sabía como que había pasado, quién había sido, si había alguna ideología detrás, pero no particularmente. Esto creo que habrá sido un jueves a la noche, lo miramos entre las 10 que ya habíamos terminado de comer, estábamos a las 11 y media más o menos. Que todo esto lo estábamos mirando con mi papá, Azu, mamá estaba en la computadora y atrás. Azu se angustió mucho de hecho por el suceso, así que eventualmente como que ya esclarecido que Cristina estaba bien y que no había pasado nada, cerramos todo y nos fuimos a dormir. A intentar dormir, digo. ","[0.5648238144137643, 0.5353413641452789, 0.5259969002670712, 0.5037151351571083, 0.49212567295346943, 0.49705150723457336, 0.5100325167179107, 0.45864560827612877, 0.352119838198026, 0.27590198814868927, 0.25301802158355713]"
30.0,bien acuerdo principio tomar dar importancia momento acuerdo enterar noche intento asesinato decir buir si dar mucho importancia momento decir faranduleo medio tratar magnificar ahí prestado mucho atención noticia día acuerdo venir acá iafe instituto astronomía físico espacio acá ciudad universitario llegar mensaje mañana temprano cerrar tema luto hacer asueto incidente entonces ahí empezar recapitular empezar leer empezar ver pasado ahí empezar llamar atención decir pasar tomado real potencia verdad significancia pasado acuerdo día asueto comprar viejo encontrar vecino poner charlar viejo detalle totalmente anecdótico acuerdo decir querer ganar milei si llegar saber acuerdo dicho único querer ver ahí milei dicho hablar quién ir ser próximo presidente decir idea gustar acuerdo acuerdo detalle cierto," Bien, con este me acuerdo que yo al principio lo tomé, no le di importancia en su momento, porque me acuerdo que me enteré de noche del intento de asesinato y como dije a bue si, no le di mucha importancia en el momento porque dije faranduleo de los medios, estaban tratando de magnificar algo que por ahí no le había prestado mucha atención a la noticia. Y al otro día, me acuerdo que venía acá al IAFE, al Instituto de Astronomía y Física del Espacio, que está acá en Ciudad Universitaria, y me llega un mensaje a la mañana temprano de que cierran por el tema del... no es luto, es como hicieron asueto por el incidente. Entonces ahí empecé a recapitular, empecé a leer, empecé a ver qué había pasado, ahí sí me empecé a llamar la atención porque digo, qué pasó, no lo había tomado con la real potencia o verdad significancia de lo que había pasado. Me acuerdo que ese día que estuvo el asueto, me fui a comprar con mi vieja y nos encontramos con unos vecinos y que se pusieron a charlar con mi vieja, es un detalle totalmente anecdótico, pero me acuerdo que yo les dije que yo no quería que ganen Milei si llegaba. No sé por qué, pero me acuerdo que había dicho eso, que el único que no quería que tenga nada que ver ahí era Milei, porque habían dicho, estaban hablando de quién iba a ser el próximo presidente, y yo decía que sus ideas no me gustaban para nada. Eso me acuerdo nada más. Pero por qué me acuerdo de ese detalle, por cierto. ","[0.5801370839277903, 0.5643730521202087, 0.5648979172110558, 0.5367278059323629, 0.4730631411075592, 0.5732012391090393]"
31.0,buen día intentar asesinato cristino acuerdo cumpleaños amigo tommy bar acuerdo día ir comer ahí amigo acuerdo momento enterar intento parte exterior bar especie patio espacioso buen ahí hablar gente momento alguien sorprender ver video pasado muestra quedar bastante shockeado momento poner hablar realmente entender después acuerdo ir lugar minuto ratito si minuto salir bar quedar hablar 5 minuto ahí afuera boludez pasar bastante desapercibido momento después esquina bar poner hablar amigo cómo ir volver si ir juntar quedar final salir simplemente ahí caminar lado tomar saber si uber bondi creer uber después llegar casa buen enterar yo acuerdo llegado lugar mesa acuerdo saludado pedido tipo hamburguesa así comer hablar buen remera comprar cumpleañero attack on titan …y attack on titan acuerdo ver pedir pedir hamburguesa hablar cómo llegar,"Bueno, el día del intento de asesinato de Cristina, me acuerdo que estaba en el cumpleaños de un amigo, Tommy, en un bar. Me acuerdo que ese día habíamos ido a comer algo, a estar ahí entre amigos. Y me acuerdo que en el momento en el que me enteré del intento, estaba en una parte exterior del bar, que era como una especie de patio, que no era muy espacioso. Pero bueno, estábamos ahí hablando con la gente. Y en un momento alguien nos sorprende, porque ve un video de lo que había pasado y nos muestra. Y nos quedamos todos bastante shockeados. Y en ese momento nos pusimos a hablar de eso, porque realmente era como que no entendíamos nada. Y después de eso, me acuerdo que nos estábamos yendo del lugar, y nos fuimos a los minutos, o al ratito, si no a los minutos. Y salimos del bar y nos quedamos hablando también 5 minutos ahí afuera de boludeces, como que fue algo que pasó bastante desapercibido en el momento. Y después de eso me fui para la esquina del bar y me puse a hablar con mis amigos sobre cómo nos íbamos a volver o si nos íbamos a juntar con los que quedaban. Al final no salió nada y simplemente de ahí, cuando se fueron todos, me fui caminando para otro lado y me tomé no sé si un Uber o el bondi, creo que un Uber. Y después de eso llegué a casa. 
Bueno, antes de enterarme de eso, me acuerdo que había llegado al lugar y estábamos todos en una mesa. Me acuerdo que los había saludado todos y me había pedido tipo una hamburguesa o algo así para comer. Y estábamos hablando de lo buena que estaba la remera que se había comprado el cumpleañero, que era sobre Attack on Titan…/.Y no, sí, sobre Attack on Titan. Y me acuerdo que estábamos viendo qué pedir y yo me pedí eso, una hamburguesa. Y antes de eso estábamos hablando sobre cómo llegar.","[0.5836488362401724, 0.6064113895098369, 0.6022259954895292, 0.5958156814941993, 0.5962384218970934, 0.5945315929976377, 0.6009883463382721, 0.5859932833247714, 0.6226488873362541, 0.5835359437125069, 0.5976355075836182, 0.6150036454200745, 0.5749450251460075, 0.5609260102113088, 0.6520242691040039, 0.7092036604881287]"
32.0,cenar casa compañero trabajo twitter creer salir noticia leer ahí mientras cenar quedar impactado trabajar política revista tú sorprender empezar buscar información encontrar contacto si alguien ahí casa cristino mientras hablar cena trabajo equipo frijol arroz 7 ahí compañera vinir suecio proyecto compañera venir córdoba creer dos señora ahí cenar entrar twitter poder creer pensar jodo fake new saber ahí empezar saber cierto seguir cenar después cada saber caso día siguiente checar ahí información video canal dar piba ahí ver cómo pebir hacer cobertura vivo casa ver ahí imagen acuerdo,"Estábamos cenando en la casa de un compañero de trabajo y por Twitter creo que salió la noticia y la leímos ahí mientras cenábamos. Quedamos todos muy impactados. Nosotros trabajamos con política en una revista y nos re sorprendió y empezamos a buscar información, a encontrar otros contactos, si había alguien ahí en la casa de Cristina. Mientras estábamos hablando de esta cena como de trabajo con un equipo, frijoles con arroz, éramos como 7 ahí, estaban también otras compañeras que vinieron de Suecia por este proyecto y otra compañera que venía de Córdoba, creo, dos señoras. Estamos ahí cenando, nos entramos por Twitter, no lo podíamos creer, pensamos que era una joda, como que era una fake news, no sé, hasta que ahí se empezó a saber que era cierto. Seguimos cenando. Y después cada uno, no sé en su caso, el día siguiente chequé por ahí en otra información de un video de un canal que se dio de una piba y ahí vi cómo esta piba estaba haciendo una cobertura en vivo en la casa de ella y se ve ahí como la imagen en sí. Pero eso es de lo que me acuerdo.","[0.49743678314345224, 0.5159309556086858, 0.5490099310874939, 0.511924684047699, 0.44554176926612854, 0.6145546734333038, 0.5532892346382141]"
33.0,intento asesinato cristino fernández kirchner buen acuerdo facu volver casa entrar mamá papá pegado tele ver ojo plato papá mirar alterar decir intentar matar cristina decir cómo principio tomar serio cara pánico decir buen ok ahí poner ver tele mamá papá acuerdo impresionar después empezar mandar grupo amigo leer gabriel especular ver si ser tipo armado mentira gabriel leo mano mano leo shockeante volver tarde tipo siete ocho noche,"Intento de asesinato a Cristina Fernández de Kirchner. Bueno, yo me acuerdo que estaba en la facu y que volví a mi casa y entré y estaban mamá y papá pegados a la tele viendo, con los ojos como platos y mi papá me mira todo alterado y me dice que intentaron matar a Cristina. Yo le digo, ¿cómo? Al principio no me lo tomé en serio. Pero nada, las caras de ellos, de pánico, dije bueno, ok. Y ahí me puse a ver la tele con mamá y papá y nada, me acuerdo que me impresionó y después empezamos a mandar en el grupo que tengo con unos amigos, con Leo y Gabriel, especulando a ver si había sido, no, tipo armado o qué. Mentira, Gabriel no estaba, era con Leo. Era mano a mano con Leo y nada, eso. Que fue, fue shockeante. Volví era tarde ya, era tipo siete, ocho de la noche. Eso.","[0.46441055337587994, 0.4126185141503811, 0.4740149549075535, 0.3903913547595342, 0.40705650448799136, 0.40165625512599945, 0.36234648029009503, 0.29846829175949097, 0.2633405029773712]"
34.0,acuerdo bastante vívido tipo gif pasar noticiero video chabón sacar arma cristino tipo agachar él rápidamente entrar auto acuerdo reacción amigo poder ser atentado tipo nervioso mal parecer locura afectar emocionalmente varios amigo bajón resto día gente parar hablar acuerdo ninguno detalle mas parecer hacer hacer después,"Me acuerdo bastante vívida tipo el gif que pasaban en los noticieros. El video del chabón sacando el arma y Cristina tipo agachándose rápidamente y entrando al auto. Y me acuerdo de la reacción de todos mis amigos, que no podía ser, que era un atentado y estaban tipo muy nerviosos, muy mal. A mi me pareció una locura pero no me afectó tanto emocionalmente. Pero tenía varios amigos que estaban muy bajón. Y el resto del día la gente no paró de hablar de eso. No me acuerdo de ningún detalle mas me parece, ni lo que hacía antes ni lo que hacía después.","[0.5520054598649343, 0.540524834394455, 0.5801530927419662, 0.5483167966206869, 0.503686934709549, 0.4452308416366577]"
35.0,intento asesinato cristino acuerdo obvio día acuerdo detalle día creer recordar seguro creer recordar día venir entrenar momento mirar programa llamar caricia significativo rebor elisa alvo periodista tommy siclian creer facu acuerdo normalmente confundir nombre pibe facu buen tres pibe dos pibe piba hacer programa así medio radio ahora así transmitir youtube saber acuerdo venir entrenar creer casi seguro poner ver programa radio acuerdo día hacer suerte sketch mirar chat pelotudear gente re obsesionado pasar tú boludear re grave saber entonces poner ver pasar ahí enterar querido matar cristina poner noticiero toque ver buen imagen siempre mostrar chabón intentar gatillar él escena medio raro caer libro caer libro entonces mina medio dar cuenta querer disparar situación medio medio raro entonces principio parecer mina agachado querido disparar después parecer libro acuerdo acuerdo programa radio particularmente seguir hacer sketch gracioso durar 15 minuto intento asesinato cristino gente histérico chat youtube tipo poner terrible saber tú seguir boludear después chabón enterar hacer suerte sketch mirar chat enterar buen buen bien tampoco culpa pasar hacer programa siempre acuerdo particularmente momento mirar pasado recuerdo sentimiento particular respecto raro creer acuerdo venir mente ahora acuerdo repetir tiempo vez mismo escena justo filmar chabón sacar arma agacha acuerdo bien situación medio raro sacar arma caer justo libro chabón empujar alguien parecer caer libro entonces mina firmar agacha agarrar él raro acuerdo pasar vez imagen único recuerdo particular,"Del intento de asesinato de Cristina me acuerdo. O sea, obvio que durante el día, no me acuerdo, no tengo detalles del día. Sí creo recordar, no estoy seguro, creo recordar que ese día venía a entrenar y yo en ese momento miraba un programa que se llama Caricia Significativas, donde estaban Rebor y Elisa Alvo y otro periodista más, que es Tommy Siclian, creo que es. O ese es uno de la facu, no me acuerdo, normalmente me estoy confundiendo con el nombre de un pibe de la facu. Bueno, eran tres pibes, o dos pibes y una piba que hacían un programa así medio de radio de estos que están ahora, que son así, se transmiten por YouTube y qué sé yo. Y me acuerdo que yo venía de entrenar, creo, estoy casi seguro, y me puse a ver el programa de radio y lo que sí me acuerdo de ese día es que ellos estaban haciendo una suerte de sketch sin mirar el chat, estaban pelotudeando y la gente estaba como re obsesionada, como que pasaba algo, no, que ustedes están boludeando, esto es re grave, no sé qué. Entonces me puse a ver qué estaba pasando y ahí me enteré que habían querido matar a Cristina. Y nada, puse el noticiero un toque y vi, o sea, bueno, las imágenes de siempre, esas donde mostraban al chabón como intentaba gatillarle. Esa escena medio rara donde a ella se le cae el libro, como que se cae un libro, entonces la mina medio que no se da cuenta, que le quieren disparar, una situación medio, todo medio raro. Entonces al principio parecía que la mina se había agachado porque le habían querido disparar, pero después parece que era por lo del libro. Nada, me acuerdo de eso y me acuerdo lo del programa de radio particularmente, de que ellos seguían haciendo el sketch ese gracioso que duró como 15 minutos más desde el intento de asesinato de Cristina. Y la gente estaba como muy histérica en el chat de YouTube, tipo poniendo, no, que esto es terrible, no sé qué, ustedes siguen boludeando. Y después los chabones se enteraron de eso, porque estaban haciendo una suerte de sketch sin mirar el chat y se enteraron y bueno, fue como, bueno, está bien, tampoco tenemos la culpa de lo que pasó, o sea, estábamos haciendo el programa de siempre. O sea, me acuerdo muy particularmente de eso y del momento de mirar qué había pasado. No recuerdo un sentimiento particular con respecto a eso, fue como todo muy raro. Y creo que eso es todo lo que me acuerdo, o lo que me viene a la mente ahora. 
Me acuerdo que repetían todo el tiempo una y otra vez la misma escena, como que justo estaban filmando al chabón cuando saca el arma, ella como que se agacha. No me acuerdo bien de esta situación, es medio rara. Como que saca el arma, se cae justo el libro, porque el chabón le empuja a alguien me parece, y se le cae un libro a uno, entonces la mina estaba como por firmar y se agacha a agarrarlo, todo muy raro. Me acuerdo que pasaban una y otra vez esa imagen, es como el único recuerdo particular que tengo. Pero más de eso, no, nada.","[0.5873474463820457, 0.5837786197662354, 0.5923203014665179, 0.5762970342355616, 0.5644288994371891, 0.609772100051244, 0.5727442268814359, 0.5582861373057733, 0.5914212192098299, 0.6044635799798098, 0.5632444024085999, 0.5818864040904574, 0.5882844217121601, 0.5925250777176448, 0.5454841603835424, 0.5396715879440308, 0.5572628304362297, 0.5094401836395264, 0.5421206653118134, 0.3210917115211487]"
36.0,intento asesinato cristino fernandez kirchner bien acuerdo acuerdo siquiera seguro ahora sentir año pasado 2022 acuerdo tipo shockeante principio enterar querer creer tipo buscar video ver onda pasado sorprender yo ver él sensación che cómo llegar acá tristeza acuerdo enterar yo decretar feriado próximo día trabajo acuerdo chocar trabajo decir che entender país presidente decretado feriado cada libre trabajar medio sentir cosa che buen reconocer bien saber tomar yo día considerar gravedad buen país parir dar él realmente respeto peso merecer buen acuerdo haber yo enterar papá volver trabajar contar shock acuerdo acuerdo día siguiente efectivamente trabajar saber jueves,"Intento de asesinato a Cristina Fernandez de Kirchner. Bien, me acuerdo, me acuerdo, ni siquiera estoy seguro ahora, pero siento que fue el año pasado, en 2022. Me acuerdo que fue tipo shockeante, que al principio, cuando me enteré, un poco no lo quería creer, y fue tipo buscar el video, a ver qué onda, qué es lo que había pasado. Sorprenderme al verlo. Un poco esta sensación de, che, ¿cómo llegamos acá? Un poco tristeza y eso. Me acuerdo, nada, enterarme que se decretó feriado para el próximo día y que en el trabajo me acuerdo como esta choca en el que en el trabajo decían, che, entendemos que el país, el presidente haya decretado feriado. Nada, cada uno libre de trabajar o no, y medio sentir esta cosa de, che, como que está bueno reconocer que esto no estuvo bien. Como que, no sé, tomarnos un día para considerar la gravedad está bueno. O sea, que el país pare, como para darle realmente el respeto o el peso que se merece está bueno. Pero nada, me acuerdo de haberme enterado porque mi papá cuando volvió de trabajar me contó y eso, shock. No me acuerdo mucho más. Me acuerdo sí del día siguiente que efectivamente fui a trabajar porque no sé qué había, pero no mucho más. 
Era jueves.","[0.4871314465999603, 0.48110561197002727, 0.47988544539971784, 0.48059885650873185, 0.46664263639185166, 0.41947637125849724, 0.39216854742595125, 0.5100872814655304, 0.3418367952108383, 0.43753689527511597, 0.3574586759010951, 0.2918604463338852, 0.17795807123184204]"
37.0,buen problema menos acuerdo saber ser viernes cursar materia investigación operativo parcial día entonces levantar yo a eh inicialmente trabajar quilme claro cancelado laburo buen levantar yo buen intentar asesinar cristina saber decretado feriado asueto saber si feriado asueto tanto seguro entonces prender compu laburo después confirmar decir dejar trabajar creer acuerdo si feriado buen trabajar así apagar mismo tiempo cómo ir cerrar facultad ir abrir facultad tampoco entonces esperar confirmación pasar parcial buen decir parcial suspender pasar semana siguiente tampoco facultad nomás cambiar justo parcial ir preparar menos suspender así buen genial viajar estación universitario cambiar viernes," Bueno, en este tenemos un problema, porque es el que menos me acuerdo. Sé que había sido un viernes. Porque también cursaba esta materia que era investigación operativa y teníamos parcial ese día. Entonces fue como levantarme. Ah, inicialmente trabajaba en Quilmes. Claro, también me habían cancelado el laburo. Pero bueno, fue levantarme y era como, bueno, intentaron asesinar a Cristina, qué sé yo, y se había decretado feriado, pero no estaba como asueto, no sé si era feriado o asueto, pero no estaba tan seguro. Entonces fue como que prendí la compu del laburo y después como que confirmaron diciendo, no, tienen que dejar de trabajar, porque creo que, no me acuerdo si era feriado. Pero bueno, nada, no teníamos que trabajar más, así que lo apagué. Y nada, al mismo tiempo era cómo, va a cerrar la facultad, o sea, no va a abrir la facultad tampoco, entonces era como que estábamos esperando la confirmación de qué pasa con el parcial. Y bueno, yo me dije que el parcial se suspendía, o sea, se pasaba para la semana siguiente. Y nada, tampoco fuimos a la facultad, nomás. O sea, para mí no me cambiaba nada, porque era justo un parcial donde no lo iba a preparar más o menos porque se suspendía, así que fue como, bueno, genial. No tuve que viajar a la estación universitaria, pero fuera de eso como que no me cambia mucho. Y nada, eso es todo de ese viernes.","[0.4893546551465988, 0.5392827552098495, 0.5126615837216377, 0.4843316918069666, 0.49468386769294737, 0.5272015300061967, 0.4718811344355345, 0.48469989214624676, 0.44147903223832446, 0.45399858355522155, 0.4775046557188034, 0.5185532172520956, 0.642052412033081, 0.5811609625816345]"
38.0,pregunta acordar saber acordar creer día así viernes acuerdo si estudiar final así día facultad acuerdo llamar papá decir pasado persona creer fake new tardar aprender buen decir cierto decir deber ser mentira inventado alguien prender noticia ver cierto poder ser acuerdo querer acuerdo si querer ir plaza así justo venir mamá viaje querer var cosa estilo acuerdo día solo acuerdo escena sentado computadora venir mamá decir yo verdad acuerdo así noche hecho cadena nacional alberto hablar dicho cosa acuerdo imagen si después viralizar día persona apuntar él bajar él auto acuerdo día siguiente acuerdo si semana siguiente directiva general justo compañera pulserita cristino cfk tipo blanquito azul dicho día ahí contar justo hecho actividad respecto suerte pregunta creer hablar escuela cosa así gente acuerdo idea ver si tema relevante secundario obvio si acuerdo día siguiente feriado clase pasado estilo día día después así creer acuerdo sensación pensar obvio re mal montón pensar poder pasar después si ir haber alguno tipo represalia obvio después gente generar re calle hecho si ir haber crisis palabra fuerte sentir hecho bastante importante ir generar alguno tipo repercusión,"De esta pregunta también me acordaba porque sabía, algunas me acordaba. Y creo que el día ese era algo así como un viernes. Y yo no me acuerdo si estaba estudiando para un final o algo así, como todos los días en la facultad, pero me acuerdo que me llamó mi papá y me dijo que había pasado eso, él es de las personas que se cree mucho como las fake news, como que tardó en aprender lo de bueno, no se dice, no es cierto, y yo le decía no, que eso debe ser mentira, que lo había inventado alguien, y prendí las noticias y vi que era cierto, y yo estaba como, no, no puede ser, no se que. Me acuerdo que yo quería, no me acuerdo si quería ir a la plaza o algo así. Y justo había venido mi mamá de viaje, como que no quería que vayamos o una cosa por el estilo. Me acuerdo, más que de ese día, solo me acuerdo como la escena de yo estar sentada en la computadora, y como que venga mi mamá a decirme que no, que era verdad, que esto y lo otro. Me acuerdo que era como algo así de noche, porque habían hecho como una cadena nacional, Alberto había hablado y dicho cosas. Me acuerdo más de algunas imágenes que no se si fue después que se viralizaron de ese día, como de la persona apuntándole y ella bajándose del auto. Y lo que sí me acuerdo, el día siguiente, o no me acuerdo si la semana siguiente, que teníamos directiva general y justo una compañera tenía como una pulserita de Cristina, que era como CFK, tipo blanquito y azul, que había dicho como que ella había estado ese día ahí y nos había contado un poco y justo habíamos hecho una actividad al respecto, que tenían como una suerte de preguntas, de que no se porque creen que se tiene que hablar esto en la escuela y cosas así, y había gente que no estaba de acuerdo, pero como la idea era ver si esos temas eran relevantes o no en el secundario, que obvio que si. Y me acuerdo que el día siguiente fue feriado o que no había clases o que había pasado algo por el estilo del día antes o el día después, algo así. 
 Creo que me acuerdo más como sensaciones de pensar que como que era obvio que estaba re mal y que era un montón, pero más que nada como pensar en que podía pasar después, como que si iba a haber algún tipo de, no represalia, pero obvio que después la gente genera el re fue a la calle y todo, pero como el hecho de que si iba a haber no crisis. Como que es una palabra muy fuerte, pero nada, como que sentía que era un hecho bastante importante y que iba a generar algún tipo de repercusión.","[0.6711981459097429, 0.660274213552475, 0.6646161874135336, 0.6557012125849724, 0.6819579005241394, 0.6374849279721578, 0.6062585890293122, 0.6570310890674591, 0.6366974910100301, 0.6546081602573395, 0.5598025321960449]"
39.0,saber si acuerdo bien día recordar hacer día saber particular día común corriente si equivonar recordar ver él televisión abuela capaz decir distinto vez acuerdo ahora exactamente creer así abuela ver recién pasado noticia vivo noticia suceder recién intentar asesinato acuerdo día semana pensar hacer día haber hacer blanco completamente recuerdo específico creer abuela hablar amigo respecto whatsapp acuerdo ahora realmente buen si pensar ir acordar ahí carpeta cabeza venir cosa discusión respecto intento asesinato persona día tiempo después hablar gente respecto recordar hacer día quizás través tiempo capaz semana hablar amigo si día siguiente hablar viejo capaz mismo día hablar viejo sinceramente referencia tiempo tanto particular saber hablar gente tiempo claro recordar hablar amigo estudiar medicina hablar instagram cosa resultar preguntar venir día día intento asesinato problema hospital respecto acuerdo hablar día asesinato contar tiempo después," No sé si me acuerdo bien el día, ya esto no era algo que me recordara mucho que hice yo ese día, porque sé que no tuve nada particular, no, fue un día común y corriente para mí. Si no me equivoco, recuerdo verlo en la televisión en lo de mi abuela esto. Capaz que dije algo distinto la otra vez porque no me acuerdo ahora exactamente. Pero creo que fue así, que estando en lo de mi abuela vi que esto había recién pasado, como noticia, no en vivo, noticia de esto sucedió recién, el intento asesinato. No me acuerdo ni qué día de la semana era, estoy pensando qué hice ese día, qué tendría que haber hecho, pero tengo un blanco completamente. No recuerdo nada muy específico más. Que creo que estaba en lo de mi abuela. Hablé con algunos amigos al respecto de esto por whatsapp, no me acuerdo, ahora no realmente no tengo nada. No es como, bueno tengo algo que si pienso un poco más me voy a acordar, es como que no hay nada ahí. No tengo esa carpeta en la cabeza, no, me vienen cosas, como de discusiones al respecto del intento asesinato que tuve con algunas personas pero no en el día. Tiempo después hablé con gente al respecto de esto. No recuerdo qué hice ese día. Quizás, a través del tiempo, capaz a la semana hablé con un amigo o si al día siguiente habré hablado con mis viejos, capaz que el mismo día hablé con mis viejos. Sinceramente no tengo una referencia de tiempo tan particular. Es como, sé que hablé de esto con gente en ese tiempo, claro, lo que más recuerdo es que hablé de esto con un amigo mío, que estudia medicina. Le hablé por instagram por otra cosa y resulta que le pregunté como venía, él ese día había tenido, o sea el día del intento asesinato, tuvo un problema en el hospital al respecto. Me acuerdo de eso pero no hablé con él en el día del asesinato, él me contó esto tiempo después.
","[0.5644328482449055, 0.5940669020016988, 0.6031047105789185, 0.5935636162757874, 0.5890214617053667, 0.6510202153162523, 0.5909502625465393, 0.6032178103923798, 0.5614588297903538, 0.5573867048536029, 0.6099783778190613, 0.60825674533844, 0.5931457951664925, 0.6374432047208151, 0.6133780479431152, 0.7011232376098633]"
