Sujetos,lematizado,texto_crudo,coherencia_evolucion
37,"buen acuerdo levanté terminar festejar decretar feriado saber si parcial saber creer examen venir facultad verdad festejar tener ir facultad acuerdo alguien contar alguien decir pasar creer ver mucho noticia buen llegar comunicación "" che decretar feriado ir haber ir "" después aprender tele único vínculo venir facultad creer viernes tener venir facultad alguno día saber si acuerdo bien detalle específico después verdad seguir tema así tele apagado buen único cambio vida así nulo apagar computadora trabajar así llegar mail obligatorio trabajar apagar computadora"," Bueno, me acuerdo que me levanté y terminé festejando porque decretaron un feriado y yo no sé si tenía un parcial, no sé, creo que tenía un examen o no tenía que venir a la facultad y la verdad festejé por no tener que ir a la facultad. Pero me acuerdo que alguien me lo contó, o sea, como que alguien me lo dijo a mí que estaba pasando y yo como que no creí, no veo muchas noticias, hasta que bueno llegó la comunicación de “che no, decretaron feriado, no va a haber que ir” y nada de eso. Pero después de eso no aprendí la tele, o sea, como que mi único vínculo es porque yo no tuve que venir a la facultad, creo que era un viernes no tener que venir a la facultad o algún otro día, no sé si me acuerdo bien, pero nada, no tengo detalles específicos porque después la verdad no seguía el tanto del tema, así que la tele la tenía apagada y fue como, bueno, el único cambio en mi vida fue ese. Así que este no tiene, nulo. Apagué la computadora porque también trabajaba, así que llegó el mail que no era obligatorio trabajar y apagué la computadora. Eso fue todo.
","[0.5247294783592225, 0.5825331062078476, 0.5121972958246866, 0.5699261724948883, 0.47599363327026367]"
38,"acuerdo casa vivir tía ver acuerdo si ver noticia internet mandar celular primero pensar chiste llamar papá decir tipo exagerar papá persona creer todo fake new saber llegar cosa tipo "" no ahora tailandia tirar cohete saber dónde "" creer entonces decir seguro exagerar poner investigar ahí poner youtube ver video quedar "" ay verdad "" primero sensación ir explotar país pensar ir ser buen dar sensación así si angustiar pensar buen ir ser problemático ahí empezar investigar leer acuerdo menos 9 noche miércoles cursar jueves día siguiente venir hablar así acuerdo feriado día siguiente decretar feriado acuerdo ver cosa mientras pasar esperar hablar alberto fernández ver decir acuerdo ahí pensar muerto decir tipo "" ay morir "" acuerdo justo amiga contar momento intento asesinato contar vivido acuerdo después cenar gente decir mentira cosa acuerdo gente día siguiente plaza marcha apoyar lam yo acuerdo noche leer noticia ver noche comunicado 12 noche así decretar feriado día siguiente día siguiente ninguno lado miedo tipo ir salir duda"," Me acuerdo que estaba en la casa donde vivía con mi tía y que vi... No me acuerdo si vi la noticia por internet o que me mandaron por el celular. Y primero pensé que era en chiste, y me llamó mi papá y yo le digo tipo no, como estás exagerando, porque mi papá es de esas personas que se cree todas las fake news o que no sé, le llegan cosas tipo “No, porque ahora en Tailandia tiran un cohete a no sé de dónde”, y se lo cree. Entonces le dije como que no, que seguro lo estaba exagerando y yo me puse como a investigar y ahí fue cuando puse en Youtube y vi el video y me quedé como “Ay es verdad”. Y la primera sensación que tuve fue que iba a explotar el país. Como nada, pensé que iba a ser... bueno que no fue, pero como que me dio una sensación así como no se si de angustia pero, sí de pensar que bueno como que iba a ser algo problemático. Y ahí empecé a investigar y a leer todo y como era, me acuerdo que era más o menos 9 de la noche y que fue un miércoles porque yo cursaba los jueves y el día siguiente que vine se habló de eso o algo así. Me acuerdo lo del feriado, que al día siguiente se decretó feriado. Y me acuerdo de estar viendo las cosas mientras pasaban y estar esperando a que hable Alberto Fernández a ver qué decía y también me acuerdo por ahí de pensar que se había muerto, como que no decía nada, y estaba como tipo “Ay no, se murió”. También me acuerdo que justo mi amiga me contó que ella estaba en ese momento cuando estuvo el intento de asesinato, y nada, que ella me estaba contando lo que ella había vivido. Y también me acuerdo después del cenar y gente que me decía como que no, que era todo mentira y esas cosas. Y me acuerdo que la gente al día siguiente fue a la plaza como por la marcha para apoyarla.
Me acuerdo que era de noche, o sea que cuando leí la noticia y cuando vi que sí que era de noche y que el comunicado fue como a las 12 de la noche o algo así y que por eso se decretó feriado el día siguiente y que yo el día siguiente no fui a ningún lado porque como que tenía miedo estaba tipo no, que me voy a salir. Por las dudas.
","[0.5886440525452296, 0.5705791278318926, 0.602545565366745, 0.5768449968761868, 0.5550736226141453, 0.5851702988147736, 0.541632741689682, 0.5111452907323837, 0.5222527757287025, 0.5122459630171458, 0.4879078269004822, 0.35541969537734985]"
39,acuerdo bien creer enterar día siguiente mirar noticia si venir capaz facultad entero pasar día importante cristina bastante seguro enterar día siguiente sucedido si equivonar través amigo discutir respecto tratar acordar yo cómo enterar creer día ir jugar fútbol realmente amigo jugar yo hablar después acuerdo día capaz mismo día después ir visitar abuela ver noticia gente hablar después ver cosa internet ver mails mandado facu hablar respecto tardar enterar yo apenas suceder decir si bien internet meter página inglés cosa hablar directamente argentino meter cosa política recordar relacionado cómo día exactamente creer día capaz ir jugar fútbol incluso capaz simplemente hablar grupo fútbol pensar vago recordar contar enterar yo recordar fuerte saber sentir quedar importar tratar asesinar alguien punto tanto relacionado hacer pasar saber detalle acuerdo contar lado gente juego fútbol ver después detalle abuela principio acuerdo mail facultad hablar repudio evento empezar ir hacer acuerdo si grande evento acuerdo mentira creer momento ir juntar él hacer poster grande cristina olvidar acuerdo así visto mail invitación sumar él," No me acuerdo bien cuando fue. Creo que hasta yo me enteré el día siguiente. Yo no soy de mirar mucho noticias. Si no vengo capaz a la facultad o algo, no me entero de lo que pasó en el día, algo muy importante. Lo de Cristina estoy bastante seguro de que me enteré al día siguiente. Que había sucedido. Si no me equivoco, a través de algunos amigos discutiendo al respecto. Estoy tratando de acordarme de cómo fue que me enteré. Creo que fue un día que estaba yendo a jugar al fútbol. Y realmente mis amigos que estaban para jugar conmigo estaban hablando de eso. Después me acuerdo que en esos días, o capaz que el mismo día después, yendo a visitar a mi abuela, vi las noticias, la gente hablando de eso. Después vi más cosas en internet. Vi mails mandados por la facu hablando al respecto. Pero tardé en enterarme cuando apenas sucedió digamos. Si bien yo estoy mucho en internet, estoy más metido en páginas en inglés o cosas que no hablan directamente de Argentina. No me meto mucho en las cosas de política. No tengo el recuerdo relacionado con lo que, con cómo era el día exactamente. Creo que era esto el día... O capaz que no era que yo estaba yendo a jugar al fútbol. Incluso capaz que fue simplemente que lo hablaron por el grupo de fútbol. Estoy pensando. Tengo un vago recuerdo de que me contaran ellos o enterarme por ellos. Pero no es un recuerdo muy fuerte. No sé. Siento que está quedando como que fue algo que no me importó que trataran de asesinar a alguien, pero no es el punto. No lo tengo tan relacionado con lo que estaba haciendo yo, esto que me pasó a mi. No sé, no tengo más detalles. Me acuerdo que me lo contaron del lado de la gente que juego al fútbol. Y vi después más detalles en lo de mi abuela. En principio, me acuerdo de mails de la facultad hablando de repudio contra esto. Y que eventos empezaron que iban a hacer. No me acuerdo si eran grandes eventos, pero me acuerdo. Mentira, creo que en un momento iban a juntarse a hacer como un poster grande de Cristina. Me olvidé. Me acuerdo que algo así había visto también en un mail. Como que había una invitación a sumarse a eso. 
","[0.48403406712938757, 0.46662606118303357, 0.5115723465569317, 0.451427552969225, 0.4839746981859207, 0.47788252912718676, 0.4868200517126492, 0.4764234169765755, 0.4622101600353534, 0.4774476373195648, 0.43919995861748856, 0.44007245224455127, 0.4898556809533726, 0.4780010474579675, 0.472833789139986, 0.4921808760417135, 0.5055949224366082, 0.44227172784945545, 0.4820131352171302, 0.47957030137379963, 0.4875408655830792, 0.485209254691234, 0.48494319058954716, 0.5046750686385415, 0.4839202120900154, 0.449242932928933, 0.49269264563918114, 0.4478062369993755, 0.4162927468617757, 0.5490920960903167, 0.40404554083943367, 0.41678595542907715, 0.5887719094753265, 0.34943079948425293]"
40,bien buen eh intentar matar cristina empezar septiembre justito acuerdo enterar medio tarde casa enterar momento acuerdo ahora parecido raro normal casa día jueves creer creer jueves día siguiente declarado final noche declarar día siguiente especie feriado asueto así ir facu laburar momento venir hacer jornada tecnópoli día así tecnópoli divulgar ciencia volver casa alguno razón pasar cancelar acuerdo acuerdo ir salir salir quedar casa boludear saber viejo avisar intentar matar cristina bajo baño tipo bajar cuarto bajar baño decir intentar matar cristina poner ver tele rato largo ver tele medio preparar cena así interín cosa jueves así cenar fideo acuerdo cenar fideo pinchar devidir dos categoría pinchar enrollar pinchar creer tirabuzón buen montón salsa común tomate queso rallado quedar buen rato entrar noche cansado querer ir dormir así dormir bien anunciar día siguiente feriado asueto día cancelado saber entonces bien decir alberto creer 12 1 12 medio noche 12 5 noche cosa así tempranas 12 noche decir entonces saber buscar ir dormir amigo hablar whatsapp tipo eh mañana hacer conectar jugar computadora entonces rato jugar compu amigo online poder creer situación medio surrealista buen jugar videojuego mientras hablar amigo militante izquierdo militante general saber si día siguiente ir manifestar yo ir plaza así día siguiente efectivamente plaza amigo quedar medio aire decir buen ahí ir ahí saber ver hacer día siguiente efectivamente levanté hora cantar culo igual plaza ir encontrar amigo final encontrar encontrar amigo preguntar dónde conocer amigo quedar ranchar amigo querer saber dónde amigo llamar santiago decir char dónde santi decir quedar ranchar preguntar pasar luego decir preguntar amigo llamar santiago decir char dónde santi decir listo situación surrealista raro alguno recuerdo día encontrar día encontrar tipo noche ver alguno detalle creer hermano casa llamar atención igual soler viejo sergio después marido viejo ver pensar buen acuerdo haber conversar viejo ir pasar saber impresionante mismo deber haber pasar mundo pensar si armado alguno bando si falso si saber todo situación pensar ir decir medio acuerdo recordar él día siguiente día siguiente ver decir medio decir a eh mirar creer ir decir ayuda recordar él ahora repasar varios vez general si querés contar detalle conversación hablar mundo acuerdo pasado raro general si querés cuento detalle conversación así vago saber viejo decir alguno momento ir ir todo mierda decir saber verdad mundo reír desmovilizado saber cuánto impacto ir tener ir él todo mierda pensar caer particularmente bien cristino hacer pensar poder ser poder ser pensar país ir dar vuelta noche mañana pasar acuerdo haber él hablar viejo cosa acuerdo acuerdo cómo quedar pausa acuerdo sentir sensación venir tanto problema tanto cosa trabajo postular yo trabajar tratar estudiar salir hablar piba ver si salir caos cabeza decir vida lleno problema pasar automáticamente vida quedar segundo puesto re frívolo dar cuenta superficial pasar comparado cómo segundo poder pasar suceso grande mismo sensación importar propio problema," Bien. Bueno, eh... Intentaron matar a Cristina cuando empezó el septiembre, justito. Yo me acuerdo que me enteré medio tarde y que estaba en mi casa cuando me enteré. Que en ese momento, no me acuerdo ahora por qué, pero me había parecido raro, como que yo no... no era normal que yo esté en mi casa ese día. Que era jueves, creo. Creo que era jueves. Al día siguiente fue... lo habían declarado... Sobre el final de la noche declararon que al día siguiente era como una especie de feriado, asueto, algo así. O sea, no había que ir a la Facu, a laburar. Pero en ese momento... yo venía haciendo jornadas de Tecnópolis. O sea, que el día fue así. Yo fui a Tecnópolis a divulgar ciencia, volví, estuve en mi casa. Por alguna razón algo pasó que se canceló. Yo no me acuerdo qué era, pero me acuerdo que iba a salir y no salí. Me quedé en mi casa. Estaba boludeando y qué sé yo, y mi vieja me avisa que intentaron matar a Cristina. Cuando bajo al baño, tipo, yo bajé de mi cuarto, bajé al baño y me dijo que intentaron matar a Cristina. Nos pusimos a ver la tele y estuvimos un rato largo viendo la tele, como que en el medio estábamos preparando la cena, así, un interín de cosas. Era jueves, así que cenamos fideos, me acuerdo, cenamos fideos de los que se pinchan. Los dividimos en dos categorías, de pinchar o de enrollar. Estos eran de pinchar. Creo que eran tirabuzones, pero bueno, eso ya es un montón. Salsa común, de tomate con queso rallado. Y nos quedamos hasta un buen rato entrar a la noche, pero yo estaba cansado, y me quería ir a dormir, así que me fui a dormir. Ni bien anunciaron que al día siguiente era feriado o asueto, un día cancelado, que sé yo. Entonces, ni bien dice eso Alberto, que creo que fue entre las 12 y la 1, como 12 y media de la noche, no, 12 y 5 de la noche, una cosa así, tempranas las 12 de la noche, dice eso. Entonces yo subo, me busco ir a dormir, mis amigos me hablan a WhatsApp, tipo, eh, mañana no haces nada, conectate a jugar a la computadora. Entonces estuvimos un rato jugando a la compu con mis amigos online, no pudiendo un poco creer la situación, fue como medio surrealista, pero bueno, jugamos videojuegos. Y mientras hablé con un amigo que es muy militante, de izquierda, pero militante en general, para saber si al día siguiente íbamos a manifestarnos, ir a la plaza o algo así. Al día siguiente efectivamente fui a la plaza, pero no con ese amigo. O sea, con él quedó como todo en medio en el aire, dijimos, bueno, por ahí vamos, por ahí no, qué sé yo, hay que ver qué hacemos. Al día siguiente efectivamente fui, me levanté a la hora que se me cantó el culo igual, pero fui. Y en la plaza me iba a encontrar con otro amigo, que no era este, y al final no me encontré con él. Pero sí me encontré con amigos de él, y les pregunté dónde estaba, porque yo no los conozco a sus amigos, no es que me quede ranchando con sus amigos, pero sí quería saber dónde estaba mi amigo, que se llama Santiago, y les dije, ché, ¿dónde está Santi? Me dice, ni él, ni yo. Y yo, me quedé ranchando, y me pregunté, qué es lo que está pasando, y luego me dijo, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, y le pregunté a mi amigo que se llama Santiago, y les dije, ché, ¿dónde está Santi? Me dice, ni él, ni yo. Y listo. Nada de eso, situación muy surrealista, fue muy raro. ¿Algún otro recuerdo del día en el que te encontraste? Del día en el que me encontré, tipo de esa noche. A ver, algún otro detalle... Creo que mi hermano no estaba en casa. No llama la atención, igual no suele estar, pero estábamos mi vieja, yo y Sergio después, que es el marido de mi vieja. A ver, estoy pensando qué más... Bueno, me acuerdo de haber conversado mucho con mi vieja, de qué iba a pasar, qué sé yo, de lo impresionante que fue, de lo mismo que le debe haber pasado a todo el mundo, de pensar si estaba armado por algún bando o el otro, si era todo falso, si no... No sé, toda la situación. De pensar qué era lo que iban a decir los medios, de eso me acuerdo de recordarlo los días siguientes, porque los días siguientes vi que dijeron los medios y dije, ah, mira, yo creí que iban a decir... Como que eso me ayuda a recordarlo ahora porque lo repasé varias veces. Pero en general, o sea, si querés te cuento detalles, pero son conversaciones, pero no es que yo me hable de todo el mundo, es que yo me acuerdo de que me había pasado algo muy raro. Pero en general, o sea, si querés te cuento detalles, pero son conversaciones así como vagas, qué sé yo. Mi vieja dijo en algún momento que se iba a ir toda la mierda, y yo le dije, no sé, la verdad es que el mundo está re desmovilizado, como que no sé cuánto impacto va a tener. Tendría que irse toda la mierda, pensé, no porque me caiga particularmente bien Cristina, que no lo hace, pero sí pensé, esto no, no puede ser, no puede ser. Nada, pensé que el país se iba a dar vuelta de la noche a la mañana, no pasó, pero me acuerdo de haberlo hablado con mi vieja. ¿Qué más? ¿Qué más? ¿Qué más? ¿Qué más? ¿Qué más? ¿Qué más? ¿Qué más? ¿Qué más? Una cosa más que me acuerdo, me acuerdo de cómo quedó en pausa, me acuerdo lo que sentí, esa sensación de, como yo venía con tantos problemas, tantas cosas, tenía un trabajo, estaba postulándome para otro trabajo, estaba tratando de estudiar y no me estaba saliendo, estaba hablando con una piba para ver si salíamos o no, como que tenía mucho caos en la cabeza y diciendo, mi vida está llena de problemas, pasa eso y automáticamente mi vida quedó como en un segundo puesto re frívolo, como que me di cuenta de que era muy superficial todo lo que me pasaba comparado con cómo en un segundo podía pasar un suceso mucho más grande que yo mismo. Eso, la sensación de que poco importan mis propios problemas. 
","[0.5963141928459036, 0.5843261637185749, 0.5439092772347587, 0.530358533967625, 0.5169324607208923, 0.5048232255679257, 0.49467736138747287, 0.49361104211386514, 0.49564229756593703, 0.49432724440584375, 0.49140018162628013, 0.5031211119382939, 0.4996119076791017, 0.49705785314242046, 0.4954490912231532, 0.49937957525253296, 0.49820786785511745, 0.4900283217430115, 0.4813939072191715, 0.4956272641817729, 0.471013143658638, 0.465191275284097, 0.45464059627718395, 0.4678830819470542, 0.46437903274508086, 0.488965898074887, 0.475037956610322, 0.48950878747047916, 0.4849886238574982, 0.4823571438419408, 0.4720219283231667, 0.481932387859733, 0.4807798575896483, 0.47422520220279696, 0.49304113909602165, 0.4988478862720987, 0.5036543079397895, 0.5010186973072234, 0.5128112733364105, 0.4986879731479444, 0.5054913808902105, 0.4715853017919204, 0.4592070151120424, 0.44638430178165434, 0.4580774860722678, 0.4410805610510019, 0.4447111152112484, 0.45154081962325354, 0.46535089910030364, 0.459199630551868, 0.47298186644911766, 0.4466323639665331, 0.43220260242621106, 0.4756053864955902, 0.4503993019461632, 0.41755972305933636, 0.30108557641506195, 0.11629049479961395]"
41,recordar ahí difuso creer acuerdo enterar particularmente acuerdo ir cursar día noche vuelto casa enterar casa pasado mientras cursar acuerdo llegar casa enterar amiga comentar chat grupal partir acuerdo siguiente decretar paro entonces medio seguir mirar grupo facultad hablar tema cómo si ir haber clase día siguiente cursar entonces tema particular buen acuerdo sentir yo shockeado noticia incluso saber si verdad dudar si quizá armado todo discusión acuerdo acuerdo cursar materia 100 casi seguro materia ingeniería software acuerdo noche acuerdo tanto ordinario difícil distinguir acuerdo tarde llegar casa cansado habitación leer mensaje ahí enterar yo medio suceso vivir través celular interacción mensaje chate cosa," Este recuerdo por ahí lo tengo un poco más difuso, creo que me acuerdo que cuando me enteré particularmente, yo me acuerdo que había ido a cursar ese día, de noche, y había vuelto a mi casa y me enteré estando en mi casa, pero esto había pasado mientras yo estaba cursando, me acuerdo de eso. Y cuando llegué a mi casa me enteré por mis amigas que lo comentaron en un chat grupal. Y a partir de eso me acuerdo que lo siguiente fue que decretaron un paro, entonces medio que seguí mirando grupos de la facultad en los que hablaban del tema y de cómo si iba a haber clases o no, porque yo el día siguiente tenía que cursar, entonces ese era un tema particular, y bueno me acuerdo ya de por sí sentirme un poco shockeada de la noticia, de como hasta incluso no saber si fue verdad o hasta dudar de si quizá fue algo armado, y todas esas discusiones, más que eso no me acuerdo. Me acuerdo que estaba cursando una materia y no al 100% pero casi seguro que era una materia que es ingeniería de software, y me acuerdo que era de noche, y yo me acuerdo que era tan ordinario eso que me es difícil distinguir, pero me acuerdo que era de tarde y yo llegando a mi casa porque estaba cansada, y ya estando en mi habitación leer los mensajes y ahí enterarme de todo, y medio que todo ese suceso lo viví a través del celular e interacciones con mensajes o chats y esas cosas.
","[0.6254251400629679, 0.6183161437511444, 0.7295151948928833]"
42,bien acuerdo justo acuerdo hora pasar imaginar pasar noche acuerdo día siguiente ir viaje egresado entonces parecer enterar bastante tarde twitter casi casualidad enterar acuerdo mandar amigo siempre hablar pasado re shockeado hablar día después creer madrugada ir viaje egresado acuerdo bondi joder ir avión bariloche decir … ahora ir dejar ir justo semana pasar acuerdo discutir bastante si ser posta si ser mentira listo," Bien, me acuerdo que justo, no me acuerdo a que hora era que pasó, me imagino que pasó a la noche, pero me acuerdo que al día siguiente, yo me iba de viaje de egresados, entonces me parece me enteré bastante tarde por twitter, de casi que casualidad me enteré. Me acuerdo que le mandé un amigo que siempre hablamos de esto, lo que había pasado que estábamos re shockeados, pero no hable mucho ese día. Después creo que sería la madrugada me iba de viaje de egresados. Me acuerdo que en el bondi estábamos jodiendo porque nos íbamos en avión a Bariloche y decíamos… nada, ahora con todo esto no nos van a dejar ir. Justo fuimos en la semana que pasó todo esto. Me acuerdo que discutimos bastante sobre si había sido posta, si había sido mentira y listo.
","[0.6433908820152283, 0.6329054087400436, 0.6900955438613892, 0.6583678126335144, 0.6727619767189026]"
43,acuerdo cómo enterar saber día siguiente buen noche ir trabajar trabajar lugar alto militancia kirchnerista así hablar whatsapp si abrir si abrir si ir ir marchar pasado hablar grupo whatsopp amigo gente trabajo hablar tema buen final día abrir trabajar venir militante decir venir vivo plata venir marchar acá capital buen ver video noticia tele hablar persona pasado pensar ser cierto pensar cosa acuerdo cuándo enterar recordar momento enterar acuerdo instante acuerdo después,"No me acuerdo cómo fue que me enteré, pero sé que al día siguiente, bueno esto fue una noche, y yo tenía que ir a trabajar. Y yo trabajaba en un lugar que tenía una alta militancia kirchnerista, así que estuvieron hablando por WhatsApp si se abría o si no se abría y si iban a ir a marchar por lo que había pasado. Y nada, estuve hablando en todos los grupos de WhatsApp que yo tenía, de mis amigos, de gente del trabajo, se hablaba del tema. Bueno, al final ese día no se abrió, no se trabajó, pero yo no vine porque yo no soy militante, digo no vine porque yo porque yo vivo en La Plata y se venía a marchar acá, a capital. Y bueno, eso también, vi videos, noticias en la tele, y hablé con algunas personas sobre lo que había pasado, el que pensaba que había sido cierto, el que pensaba que no, esas cosas. Es que no me acuerdo cuándo me enteré, o sea no recuerdo en qué momento me enteré. No me acuerdo de ese instante, me acuerdo de todo lo de después.
","[0.6069153348604838, 0.5875455379486084, 0.553605854511261, 0.5374026397864023, 0.6448158770799637, 0.6181272864341736]"
44,buen suceder acuerdo baño pasar grupo centro estudiante creer mucho gente indignado primero seguir chiste mandar video evento básicamente creer entrar casa gatillar cara escuchar ruido impresionar bastante acuerdo bajar correr decir él familia baño casa arriba mirar tele mañana feriado pasado intento magnicidio creer llamar bastante bochornoso controversia persona reír hecho ridículo dar reír yo kirchnerista tampoco banco figura cristino fernández parecer bochornoso nivel país suceder así seguridad parecer manera bochornoso nivel país suceder suceder dar vergüenza reír yo recordar recordar buen parte alegrar alegrar feriado venir bien poner yo día cosa facultad a eh chica presidenta centro estudiante principal centro estudiante acuerdo especial sensibilidad hacia hecho echar par persona grupo reír él vídeo sumamente impresionado supuesto bancar figura sumamente indignado acuerdo parar carro par persona desubicar chiste dar buen terrible reír él medio antinatural suelo tener humor negro soler gustar humor negro parecer excesivo," Bueno, cuando sucedió esto me acuerdo que yo estaba en el baño y lo pasaron por el grupo del centro de estudiantes creo y había mucha gente muy indignada. Yo primero me seguí con un chiste y mandaron el video del evento en el que básicamente ella estaba creo que entrando a su casa y le gatillaron en la cara, se escuchaba el ruido y a mí me impresionó bastante. Me acuerdo que bajé corriendo a decirle a mi familia, porque el baño de mi casa está arriba y estaban como todos mirando en la tele que mañana era feriado porque había pasado un intento de magnicidio, creo que se llama, y fue bastante como bochornoso y como que hubo una controversia entre que algunas personas se reían del hecho de que era muy ridículo y a mí como que no me da para reírme. Yo no soy kirchnerista ni tampoco banco del todo a la figura de Cristina Fernández, pero me parece como muy bochornoso a nivel país que suceda algo así como que la seguridad me parecía de esa manera que era muy bochornoso a nivel país que suceda que suceda eso y me da como vergüenza reírme. Recuerdo eso, recuerdo que bueno y que a mi parte me alegré, me alegré de que sea feriado porque me venía bien para ponerme al día con las cosas de la facultad. Ah, había una chica que es la presidenta del centro de estudiantes, es una de las principales del centro de estudiantes que me acuerdo que estaba con una especial sensibilidad hacia el hecho y hasta echaron un par de personas del grupo por reírse del vídeo. Ella estaba sumamente impresionada y por supuesto que al bancar tanto a la figura estaba como sumamente indignada y me acuerdo que hasta como que le pararon el carro un par de personas que se estaban desubicando con los chistes y eso y a mí me da como bueno es muy terrible no hay que reírse de esto. Es como medio antinatural en mí porque yo suelo tener humor negro, me suele gustar el humor negro pero esto me parece excesivo.
","[0.6388787073748452, 0.6282630413770676, 0.6225073754787445, 0.6313681751489639, 0.6161104639371237, 0.5779150575399399, 0.3673285245895386]"
45,buen acuerdo bien hecho seguro ir decir parecer ver twitter ver twitter creer hacer cosa si twitter abierto momento creer llegar mensaje santi santi amigo hablar whatsapp creer decir ver querer matar cristina tipo saber ahí meter twitter poner ver video comentario gente twitter así momento acuerdo tal vez acuerdo momento específico hablar acuerdo escuchar comentario viejo amigo respecto comentario buen depender cada persona acuerdo viejo comentar seguro armado show realidad decir seguro acuerdo decir parecer sospechoso todo situación asegurar así parecer sospechoso todo situación buen acuerdo haber ver video ahí montón gente bajar auto venir alguien apuntar cabeza arma parecer gatillar video pasar final después mundo dar cuenta tarde segundo tarde caer pasar acuerdo momento específico hablar idea saber usar computadora acuerdo hacer día saber," Bueno, no me acuerdo bien, de hecho no estoy seguro de lo que te voy a decir. Pero me parece que estaba viendo Twitter y... no, no estaba viendo Twitter, creo que estaba haciendo otra cosa, pero si tenía Twitter abierto. Y en un momento creo que me llegó un mensaje de Santi, Santi es un amigo mío, estamos hablando por WhatsApp y creo que me dice ¿viste que quisieron matar a Cristina y yo? Tipo ¿qué? No, no sabía y ahí me metí a Twitter y me puse a ver todos los videos y los comentarios que había de la gente de Twitter sobre eso. Pero así del momento no me acuerdo más. Tal vez no me acuerdo momentos específicos en los que estuviera hablando de eso, pero sí me acuerdo de escuchar comentarios de mis viejos o de mis amigos al respecto. ¿Qué comentarios? Bueno, depende de cada persona. Me acuerdo de mi viejo comentar que seguro estaba todo armado y que sí, nada, que era como todo un show. Como que en realidad no lo decía seguro, pero me acuerdo que le decía que le parecía muy sospechosa toda la situación. No aseguraba que fuera así, pero le parecía muy sospechosa toda la situación. Y bueno, me acuerdo de haber visto el video que estaban ahí con un montón de gente y se bajaba del auto y venía alguien y le apuntaba la cabeza con un arma y parecía que gatillaba, en el video, y que no pasaba nada al final. Y después que todo el mundo se daba cuenta, tarde, o sea como unos segundos tarde, como que no caían de lo que estaba pasando. Pero no me acuerdo más momentos específicos hablando de eso. No, no, ni idea. No sé, estaba usando la computadora. No, no me acuerdo de lo que estaba haciendo ese día. No sé. 
","[0.4866352826356888, 0.44772129111430226, 0.5074804653413594, 0.49016898969809214, 0.45537489492978367, 0.4249488642582527, 0.42349640900890034, 0.49236608228900214, 0.47082704678177834, 0.4277966883447435, 0.44770477898418903, 0.4692998102733067, 0.40374722704291344, 0.40668333470821383, 0.41291099041700363, 0.4662487804889679, 0.5217580944299698, 0.4697580337524414]"
46,acuerdo acuerdo noche día siguiente trabajar entonces entender si día siguiente trabajar trabajar entonces medio atento celu pasar buen preocupación si si ir trabajar consciente saber casa novio novio suegra terminar comer prender noticia obviamente mundo hablar acuerdo evento saber si relatar noticia perrito novio timmy a eh cancelar clase así noticia hablar grupo che cancela mañana cancela mañana acuerdo," No me acuerdo mucho, me acuerdo que fue de noche y yo al día siguiente tenía que trabajar, entonces estaba que no entendía si al día siguiente tenía que trabajar o no tenía que trabajar, entonces estábamos todos medio atentos al celu, de qué estaba pasando. Bueno, mi preocupación si era si iba a trabajar o no, no la más consciente lo sé. Estaba en la casa de mi novio, estaba mi novio, estaba mi suegra, habíamos terminado de comer y prendimos las noticias, obviamente estaba todo el mundo hablando de eso. No me acuerdo mucho más, o sea del evento, no sé si relatar la noticia o no. Eso también estaba el perrito de mi novio, Timmy y no, mucho más. Ah, también se cancelaban las clases, así que también estaba esa noticia, todos hablando por el grupo, che, ¿se cancela mañana? ¿no se cancela mañana? Eso. No me acuerdo mucho más.
","[0.5103673413395882, 0.4833800196647644, 0.4744558706879616, 0.4753992259502411, 0.4690622091293335, 0.3148382902145386, 0.2699965834617615, 0.37367740273475647]"
47,acuerdo saber acuerdo acuerdo bastante cosa igual acuerdo creer noche acuerdo día semana creer jueves viernes labo nadie saber si suspender final suspender jueves noche acuerdo compu saber hacer acuerdo fijar twitter golpe gente empezar decir alerta intentar asesinar cristina decir buen deber ser jodo golpe ver tuitear así tele prender poquito empezar acercar viejo hermana ver verdad quedar 4 5 hora madrugada ahí ver tele celu hablar gente acuerdo charlar gente labo ver si clase decir dormir querer decir tú si cambiar coso," Me acuerdo, no sé, no me acuerdo mucho, pero me acuerdo de bastantes cosas igual, un poco y un poco. Me acuerdo, creo que fue a la noche, me acuerdo que día de la semana, creo que fue un jueves, porque el viernes había el labo y nadie sabía si se suspendió o no y al final se suspendió. Fue un jueves a la noche y me acuerdo que yo estaba en la compu, no sé qué estaba haciendo, pero me acuerdo que me fijé en Twitter y de golpe la gente empezó a decir que, como alerta, que habían intentado asesinar a Cristina y yo decía como bueno debe ser una joda, pero de golpe vi que estaban todos tuiteando eso, así que fui a la tele, prendí y nada, de poquitos empezaron a acercar a mis viejos, mi hermana, todos y vimos que era verdad y nada, me quedé como 4 o 5 horas hasta la madrugada ahí viendo la tele con el celu, hablando con gente y me acuerdo que charlé con la gente del labo a ver si había clase o no y me dijeron que no y me fui a dormir. Quiero decirte que si, para cambiar el coso.
","[0.5421827038129171, 0.4608215391635895, 0.4643963575363159]"
